img_id,status,cx,cy,r_inner,r_outer
136391,success,85,150,69,103
136589,success,140,122,64,120
136714,success,73,74,23,51
136758,success,302,136,105,133
136780,success,117,62,24,68
136829,success,46,239,69,155
136851,success,153,68,47,122
136936,success,510,376,91,257
136980,success,248,236,68,158
137018,success,217,212,106,197
137023,success,204,205,94,191
137028,success,210,216,105,190
137035,success,198,280,84,194
137079,success,476,658,295,481
137181,success,144,138,69,138
137221,success,394,449,188,262
137235,success,170,79,42,150
137246,success,72,101,38,116
137261,success,175,182,70,166
137267,success,150,139,60,105
137272,success,302,76,43,133
137287,success,216,191,91,129
137322,success,355,160,55,161
137323,success,72,219,66,159
137332,success,396,202,104,150
137391,success,178,158,72,96
137396,success,116,100,50,97
137399,success,112,111,30,83
137400,success,125,122,48,84
137402,success,76,136,43,84
137443,success,186,181,104,169
137445,success,206,212,106,139
137461,success,187,178,95,166
137462,success,90,114,69,132
137464,success,238,172,61,113
137468,success,224,146,42,102
137472,success,102,122,73,139
137474,success,118,96,80,116
137475,success,98,118,29,98
137486,success,146,142,73,109
137508,success,77,90,61,98
137540,success,83,236,56,142
137586,success,113,114,46,96
137649,success,457,452,246,359
137667,success,257,228,131,190
137724,success,192,196,94,190
137747,success,98,109,62,126
137748,success,385,131,58,155
137813,success,262,234,61,116
137878,success,162,194,83,127
13797,success,88,82,28,70
137980,success,88,100,22,84
137982,success,224,327,45,175
137985,success,194,76,56,126
137993,success,208,312,53,124
138147,success,144,165,56,151
138231,success,230,219,55,108
138505,success,122,312,78,157
138586,success,59,296,160,206
138637,success,416,42,68,217
138645,success,173,120,65,100
138707,success,49,52,25,41
138748,success,116,58,70,134
138769,success,207,172,68,114
138844,success,126,321,89,146
138845,success,159,26,46,138
138886,success,174,152,30,86
138927,success,224,214,51,93
139081,success,226,238,95,212
139084,success,116,80,118,340
139146,success,306,228,81,208
139188,success,78,72,29,105
139191,success,170,202,93,125
139193,success,178,214,78,158
139225,success,166,188,99,146
139265,success,132,178,73,92
139535,success,224,223,105,152
139638,success,301,322,164,237
139640,success,216,228,100,190
139693,success,132,301,124,253
139708,success,100,195,43,127
139950,success,66,104,33,71
140026,success,258,58,70,164
140034,success,303,108,65,124
140045,success,299,253,66,121
140048,success,332,108,56,194
140126,success,210,276,106,149
140155,success,187,190,42,99
140169,success,182,140,61,109
140175,success,104,71,41,90
1403,success,84,83,29,66
140335,success,89,76,71,193
140426,success,210,276,106,149
140448,success,346,64,55,132
140494,success,212,240,107,207
140504,success,112,110,92,121
140622,success,125,144,62,100
14069,success,91,90,46,77
14070,success,84,100,45,86
14071,success,87,102,34,76
14073,success,82,96,43,73
140753,success,186,169,84,121
14076,success,85,92,32,72
14078,success,82,97,36,59
140782,success,152,178,76,132
140787,success,386,357,64,173
14079,success,94,90,43,80
140798,success,84,50,65,136
14080,success,92,86,46,77
14081,success,87,94,41,75
140814,success,193,190,99,165
140824,success,198,230,114,157
14083,success,98,92,33,74
14084,success,92,98,36,81
140845,success,214,226,111,144
14085,success,91,96,46,83
14086,success,90,94,36,86
141017,success,108,125,59,111
141396,success,222,210,97,210
141398,success,180,192,90,167
141400,success,222,222,100,206
141403,success,187,208,111,137
141404,success,223,192,107,182
141410,success,194,205,103,150
141412,success,152,191,111,165
141413,success,167,208,93,146
141416,success,163,230,98,137
141420,success,171,204,93,141
141433,success,109,106,48,85
141434,success,109,112,34,96
141457,success,172,182,77,151
141458,success,170,168,83,144
141460,success,176,176,85,152
141616,success,144,66,172,562
141627,success,235,254,109,154
141717,success,200,144,39,94
141732,success,228,242,124,184
141819,success,660,730,132,302
141822,success,288,255,144,178
141961,success,227,94,51,100
141972,success,232,96,64,108
141977,success,236,101,52,123
142047,success,273,279,110,250
142096,success,134,119,62,97
142098,success,126,120,41,107
142137,success,134,154,50,90
142159,success,234,279,123,164
142183,success,55,594,263,356
142213,success,140,167,73,102
142215,success,178,112,56,114
14226,success,89,106,44,87
142432,success,204,224,77,172
142450,success,364,124,79,147
142471,success,204,198,78,178
142481,success,374,235,71,136
142483,success,378,243,103,154
142499,success,389,249,52,147
142518,success,196,204,98,127
142567,success,134,112,22,70
142630,success,200,214,92,149
142757,success,135,142,63,78
142758,success,210,54,44,96
142790,success,134,156,70,101
142799,success,137,148,69,104
142816,success,194,264,94,182
142824,success,104,124,46,110
142849,success,126,368,96,220
142864,success,266,386,72,135
142866,success,74,201,70,164
142869,success,342,228,62,148
142872,success,255,276,78,216
142874,success,152,74,56,92
142880,success,252,200,102,183
142884,success,248,86,55,176
142885,success,85,216,48,137
142887,success,357,244,51,155
142891,success,98,106,45,80
142893,success,168,287,67,195
142912,success,306,205,89,154
142914,success,197,239,102,171
142916,success,168,227,112,173
142917,success,118,211,55,198
142932,success,218,254,122,201
142935,success,144,129,59,122
142940,success,345,431,211,341
142942,success,108,231,52,170
142950,success,165,131,74,118
143005,success,249,275,91,185
143025,success,312,202,53,221
143056,success,184,188,93,154
143111,success,327,239,50,134
143115,success,316,209,68,163
143133,success,206,243,102,181
143244,success,116,145,93,184
143322,success,76,66,29,56
143329,success,214,214,114,171
143398,success,309,252,48,131
143400,success,331,237,82,166
143403,success,301,244,76,140
143404,success,174,236,99,131
143406,success,135,176,76,140
143407,success,115,197,91,131
143412,success,116,274,82,202
143416,success,216,181,52,115
143463,success,332,226,63,165
14347,success,77,100,41,58
14348,success,83,106,46,65
143497,success,292,174,80,125
143501,success,287,213,85,153
143503,success,194,258,89,133
143505,success,119,227,49,176
143507,success,256,222,107,150
143696,success,172,177,100,152
143839,success,86,97,49,62
143856,success,207,204,111,173
144152,success,551,675,300,435
144171,success,221,190,107,165
144177,success,116,148,70,128
144192,success,233,247,109,172
144194,success,608,694,316,423
144335,success,218,47,50,92
144375,success,624,268,175,672
144389,success,99,105,49,82
144467,success,345,234,71,181
144470,success,212,103,76,211
144477,success,122,134,69,118
144535,success,505,312,231,535
144604,success,126,98,55,84
144607,success,104,108,25,63
144609,success,102,101,42,73
144660,success,111,116,49,71
144671,success,186,213,109,158
144690,success,653,592,147,317
144714,success,90,78,51,68
144831,success,146,55,35,69
144835,success,137,146,71,120
144909,success,126,148,76,115
144993,success,155,254,98,224
144997,success,212,231,78,185
145003,success,205,134,44,110
145097,success,223,136,131,258
145186,success,182,106,34,116
145211,success,390,745,160,525
145214,success,1115,836,233,516
145381,success,132,308,137,238
145475,success,257,197,111,148
145476,success,297,193,51,143
145561,success,352,313,148,245
145764,success,198,173,92,133
145779,success,236,171,63,132
145780,success,156,166,66,151
145781,success,154,160,85,148
145782,success,161,183,51,142
145817,success,260,324,107,211
145919,success,441,302,113,241
145923,success,269,348,135,181
145962,success,187,91,38,104
145974,success,120,135,67,100
145992,success,270,198,139,221
146193,success,176,120,62,181
146194,success,327,132,103,172
146207,success,245,240,89,146
146209,success,220,234,110,190
146214,success,240,236,110,181
146372,success,116,108,53,66
146814,success,312,254,143,218
146815,success,310,276,144,227
146817,success,225,176,37,112
146891,success,61,61,50,96
146894,success,114,114,30,103
146931,success,155,128,89,162
14695,success,70,214,49,86
146991,success,129,165,70,124
147177,success,215,156,92,130
147258,success,105,205,54,135
147260,success,99,177,59,119
147270,success,168,131,39,124
147309,success,128,277,73,209
147369,success,126,108,61,104
147372,success,84,152,49,87
147573,success,216,112,55,94
147578,success,129,172,67,98
147580,success,225,72,52,104
147654,success,186,86,47,82
147656,success,155,133,49,83
147657,success,202,84,49,98
147659,success,221,151,32,126
147660,success,197,134,34,98
147661,success,179,103,27,86
14791,success,255,254,140,221
148178,success,306,145,75,158
148190,success,138,262,60,167
148205,success,100,110,48,65
148282,success,105,105,94,191
148321,success,392,584,127,425
148324,success,183,589,209,501
148474,success,237,197,72,110
148485,success,536,725,364,630
148489,success,974,529,289,498
14851,success,62,149,53,95
148515,success,186,178,91,143
148523,success,209,84,60,103
148528,success,182,144,57,109
148532,success,285,113,53,149
148543,success,342,222,52,200
148594,success,126,200,94,184
148602,success,213,367,93,213
148761,success,167,82,44,90
148783,success,179,79,52,81
148784,success,268,336,130,235
148788,success,200,142,45,93
148844,success,100,118,58,77
148895,success,299,357,172,235
149410,success,103,119,40,89
149411,success,110,112,53,88
149421,success,99,120,48,70
149596,success,676,770,321,522
149610,success,252,354,191,395
149612,success,424,338,207,376
149613,success,334,380,251,451
149661,success,582,617,260,523
149682,success,374,263,234,356
149693,success,682,682,254,661
149697,success,498,550,193,412
149703,success,606,241,315,595
149742,success,713,743,312,620
149745,success,548,709,282,358
149746,success,671,284,167,316
149781,success,114,114,53,102
149801,success,504,587,271,453
149802,success,507,560,277,450
149804,success,515,564,262,512
149809,success,509,522,172,497
149810,success,532,633,284,462
149833,success,170,71,51,97
149866,success,844,678,367,606
149867,success,403,836,234,435
149869,success,800,711,250,406
150018,success,116,106,47,71
150153,success,178,155,60,142
150158,success,145,146,69,94
150161,success,166,167,83,146
150162,success,130,270,69,95
150302,success,792,721,391,703
150451,success,531,665,177,661
150461,success,345,307,159,383
150516,success,110,72,21,63
150519,success,155,203,85,139
150525,success,228,102,66,121
150526,success,218,96,61,103
150535,success,167,205,91,149
150566,success,66,81,29,72
150569,success,202,90,49,110
150572,success,329,278,111,153
150581,success,181,174,91,171
150606,success,129,138,47,123
150618,success,139,113,55,77
150621,success,84,111,55,94
150623,success,116,115,58,105
150625,success,182,106,42,93
150634,success,299,283,160,283
150643,success,200,172,86,177
150673,success,384,387,190,327
150675,success,392,399,194,350
150680,success,408,353,194,306
150681,success,387,381,181,320
150682,success,377,406,189,348
150684,success,100,109,52,80
150685,success,577,458,167,244
150697,success,413,462,282,420
150718,success,201,142,44,106
150739,success,415,412,195,256
150740,success,397,368,96,337
150747,success,382,414,164,252
150754,success,528,466,85,254
150756,success,547,422,190,251
150758,success,475,322,120,272
150770,success,552,413,82,271
150790,success,128,56,40,113
150856,success,124,173,40,122
150930,success,199,145,48,114
150931,success,144,158,67,97
150932,success,217,101,38,118
150933,success,204,123,42,98
150934,success,197,128,47,113
150937,success,195,145,54,105
150943,success,208,162,31,122
151084,success,302,277,187,323
151191,success,139,286,58,176
151227,success,123,175,52,147
151235,success,211,112,34,124
151257,success,151,118,64,112
151265,success,826,549,216,479
151276,success,259,657,139,521
151291,success,200,284,98,203
15150,success,103,82,18,69
151537,success,117,120,63,109
151545,success,216,241,97,209
151574,success,224,239,100,221
151603,success,94,44,25,56
151628,success,233,324,118,224
151981,success,141,125,74,168
151986,success,297,225,125,177
152077,success,222,201,112,184
152133,success,127,120,67,90
152136,success,114,118,58,87
152138,success,246,168,42,114
152166,success,309,294,73,142
152168,success,244,325,75,169
152171,success,224,297,112,198
152201,success,260,320,157,222
152234,success,178,343,80,245
152314,success,42,108,51,140
152475,success,162,171,91,137
152559,success,187,222,101,144
152714,success,216,194,114,145
152724,success,224,224,113,182
152727,success,133,214,76,194
152799,success,122,131,64,105
152800,success,134,285,90,166
152803,success,113,176,69,136
152804,success,326,337,103,201
152806,success,251,112,64,114
152842,success,185,213,106,148
152849,success,310,402,146,260
152856,success,105,236,81,187
152858,success,124,124,54,101
152861,success,314,286,143,214
152862,success,290,287,144,249
152880,success,217,193,111,175
152881,success,122,232,80,158
152929,success,143,153,74,129
15293,success,334,335,173,297
152934,success,229,216,111,197
152935,success,466,328,121,262
152938,success,204,232,114,159
152942,success,246,207,109,189
152946,success,503,524,238,371
152957,success,214,219,105,186
152964,success,120,229,50,183
152967,success,300,259,45,134
153179,success,209,333,86,290
153183,success,253,150,127,266
153189,success,257,206,133,192
