img_id,representative_img_id,pg_id,blood,blood_id,blood_name,member_count
170423,170423,,史多西斯,2003-06-000103|2004-06-114576|2008-06-037041|2012-06-224226|2017-06-0129800,史多西斯,1
17053,17053,,,2006-01-144146|D03-03236-876|D05-03236-492|D06-03236-660,,1
171553,171553,,,B89-6727919|B90-6719000,,1
171570,171570,,,B01-4094638|B03-4448651|B05-4260339|B07-4361013|B08-4130344|B11-4291405|B11-4291479|B12-3041931|B13-4186089|B2008-4130473|B2009-4321639|B2014-1120086|B93-4655123|B98-4538833|B99-4262223|N14-4750805,,1
17175,17175,,,B00-6476116|D00-03236-950|D01-03236-955|D01-0326-931|D93-03236-343|D99-03236-586,,1
171809,171809,,詹森红魔王*詹森白羽号,2003-08-036444|2004-290464|2005-08-123939|2005-105408|2010-08-259999|2012-08-332233|2013-08-019173|B98-6589961|B99-6265204|B99-6265205|N00-2283677|N1998-1327690,詹森红魔王*詹森白羽号,1
17188,17188,,,D88-03236-149|D91-03236-1101|D99-03236-714|N04-1361255|N05-1908877|N99-1107398,,1
17189,17189,,,D00-03236-1010|D03-03236-876|D05-03236-492|D93-03236-519|D96-03236-2002|D99-03236-647,,1
172686,172686,,詹森*奶酪,2005-105408|2011-08-139999|B08-6177699|B11-6341425|B12-3168830|B12-3691293|B14-3067106|B14-6072408|B98-6589961|B99-6265205|BLG2017-6051199,詹森*奶酪,1
17273,17273,,,B01-62555568|B82-6380170|B93-6681287|B97-6265570|B98-6210170|B98-6210287,,1
17274,17274,,,B03-6266351|B95-6230758|B98-6210287|B98-6210293|B99-2413141|B99-6143595,,1
17276,17276,,,B01-3076069|B01-5010172|B03-5071602|B03-5071609|B2004-5026225|B97-5166412|B97-5166439,,1
173202,173202,,,00-10-020095|00-10-020466|01-10-466236|2007-09-300638|99-10-07747099|99-10-13908999|B96-3096010|B96-6085064|N91-1122331,,1
17335,17335,,,B00-5041606|B00-5271061|B2004-5026253|B89-5010100|B92-5000878|B92-5250035|B98-5001452,,1
173724,173724,,,N02-5255446|N06-1097230|N08-2020893,,1
174030,174030,,,B02-6379486|B03-6226034|B04-3001587|B04-6231891|B06-6154754|B10-6166340|B94-6495178|B99-3285081,,1
174040,174040,,,2011-09-401224|2018-09-0141049|B01-6153558|B02-4479161|B03-6226397|B04-6231781|B07-6110170|B10-6166325|B99-6151734,,1
174043,174043,,,B00-4467963|B00-4485866|B08-4061050|B08-4219439|B92-4144297|B96-4289624|B96-4391958|B99-4393519|N08-2048793,,1
174045,174045,,,B00-4485817|B02-4247636|B02-4247662|B05-4299192|B08-4061050|B08-4219438|B96-4002911|B99-4203891|B99-4393519|B99-4393554|N08-2048793,,1
174254,174254,,,N04-2209820|N05-1554456|N2011-1872270|N94-1651700|N94-1651701|N99-1080844,,1
174375,174375,,,2014-03-980432|B00-3195050|B2001-3172989|B2005-3006793|B2005-3006827|B98-3158062,,1
174643,174643,,,B00-6249410|B2006-6411540|B89-6385289|B91-6425011|B94-6522251|B95-6300296|B98-6350427,,1
174889,174889,,,B01-6096239|B04-6105622|B05-6446730|B98-6160968,,1
174890,174890,,,B90-3142489|B90-3180408|B97-3212973,,1
174891,174891,,,B82-3082773|B85-3085841|B90-3090365|B91-3091446,,1
174892,174892,,,B02-6045109|B84-6698864|B95-6302321|B98-6160968,,1
174895,174895,,,B84-6362171|N82-1325105,,1
174896,174896,,,B84-6362171|B84-6698864|B87-6513173|N82-1325105,,1
174897,174897,,,B73-6276340|B77-6768030|B81-6116651|B82-6131211|B83-6466069|B84-6160994|B84-6161077|B84-6685755|B85-6377509|B87-6337253|B88-6256270|B90-6306731|T2010-259779,,1
174900,174900,,,B86-6711054|B90-6324298|B93-6057557|B93-6126932|B94-3180261|B95-3240271|B95-6054341|B96-4300795,,1
174901,174901,,,09-17-100222|2010-324493|2011-01-061008|2011-181080|2011-313516|2011-633338|B88-4475841|B88-6318854|B90-6277377|B93-3080150|B93-6228793|B96-4300795,,1
175486,175486,,,B02-3025837|B02-5051214|B04-5231767|B08-5061472|B09-5061014|B09-5061026|B09-5061244|B84-2558479|B89-3160827|B92-5000929|B92-5335457|B93-5010004|B94-5018042,,1
175915,175915,,,B03-4210983|B99-4524997,,1
176174,176174,,,B00-4352511|B00-4352705|B01-4383141|B04-4277243|B07-4093015|B07-4093399|B09-4035320|B10-4101078|B10-4101204|B10-4326277|B11-4244118|B14-4000027|B2011-4288378|B91-4261261,,1
176237,176237,,,B00-6553131|B02-6477821|B03-6485765|B04-6293191|B06-6056065|B10-6246181|B94-6261210,,1
176251,176251,,,B03-3003771|N07-2007621,,1
176311,176311,,,2011-19-347166|B03-6192564|B04-6095572|B05-6079891|B08-6372843|B2007-6363493|B2010-6357365,,1
176523,176523,,詹森019,2012-23-336348|2015-22-0800091,詹森019,1
17718,17718,,,06-01-144146,,1
177756,177756,,葛斯顿·“奶酪小子”多重回血,B03-2174672|B03-6257209|B03-6257231|B04-2155509|B07-6033110|B08-6259169|B08-6369093|B09-6111599|B09-6111719|B10-6031858|B10-6314647|B11-2076149|B11-6341421|B12-6023340|B14-6072376|B14-6072406|B92-6235626|B96-6404318|B98-6335690|BLG2014-2329385|BLG2016-6023127|BLG2017-6053431,葛斯顿·“奶酪小子”多重回血,1
178242,178242,,,2002-06-007836|2003-06-190591|2013-06-301111|2013-06-307111|2015-06-0306453|B03-3131084|B05-3185146|B05-318529114,,1
179269,179269,,,B00-3076324|B00-4065892|B01-3031065|B03-4146313|B04-2140565|B06-3204712|B06-4112378|B07-4093286|B08-4095174|B09-2119284|B09-5054130|B91-4261261|B95-4628426|B96-4603915|B99-5000704|N09-1556432,,1
17964,17964,,勃默德010613,2000-12-008203|2000-12-008215|2006-12-010613|98-01-028641|98-12-031914|N94-1380752|N95-1380984,勃默德010613,1
181176,181176,,,B03-6086319|B89-6564383|B90-6652120|B93-6621023|B94-6323005|B96-6166156|B99-6063046,,1
184102,184102,,,B00-5065272|B00-6445684|B01-5025701|B05-5213962|B06-5100941|B07-5112346|B2009-5110467|B80-4733093|B88-4426810|B94-4407032|B95-6246005|B97-5204417|B97-5204431|B98-5112222,,1
184112,184112,,武器号近亲直孙,B02-6505146,武器号近亲直孙,1
184407,184407,,,D02098-01-076|D05080-01-470,,1
187679,187679,,,B05-4344612|B11-4278475,,1
18878,18878,,,2006-06-177793|BLG2005-6338438|BLG2005-6338443,,1
189467,189467,,,12-26-099787|2006-26-139912|2007-26-002282|2007-26-002343|2009-26-181035|2009-26-188114|2010-26-099878|2010-26-099888|2011-26-099878|2011-26-099888|2011-26-100119|2012-01-951035|2012-26-099536|2012-26-99452|B1982-6380170|B1995-6230635|B2000-2125118|B2001-2190395|B2001-4088509|D1993-143975,,1
189717,189717,,,2009-08-093578|2009-32-1098833|2010-08-019916|2014-01-01909|2014-01-312712|2016-01-000333|2016-01-0561988|2018-01-0866026,,1
189747,189747,,,2008-08-023334|2009-08-093588|2010-07-002397|2011-08-080020|2013-01-088852|2013-01-1177077|2013-01-400030|2014-01-03029|2014-01-686924|2015-01-0820504|2015-01-0820539|2015-01-0820540|2015-01-0820566|2016-01-0190555|2016-01-0190557|2016-01-0190558|2016-01-0190619|2016-01-0190628|2016-01-0190660|N2008-1100048,,1
189851,189851,,,B01-3076048|B02-3026042|B03-3131012|B06-3150920|B92-3138647|B93-3130402|B95-3336674|B97-3221723,,1
189960,189960,,胡本年轻艺术家,2008-06-420484,胡本年轻艺术家,1
190995,190995,,,B96-6287344|N00-1090367|N00-1122128|N05-5535820|N08-2020823|N95-1719062|N97-4318489,,1
191998,191998,,,2015-19-0284148|B01-4375102|B01-4375158|B01-4375200|B04-2067753|B2007-4380648|B2008-4349020|B88-4475841|B89-4499966|B93-3080150|B95-4636249|B96-4300655|B96-4300698|B96-4300795|B96-4300797|B96-4300799,,1
192791,192791,,,B07-4156723|B09-4334726|B88-4475841|B97-4290919|B97-4290920|B99-4000907,,1
193567,193567,,摩利斯.卡萨,B00-4348204|B00-9103501|B00-9103502|B00-9103612|B01-9040054|B02-9071575|B07-9023004|B07-9023005|B07-9023090|B08-9044015|B08-9044054|B08-9044094|B12-9032332|B88-4432940|B95-4204238|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2007-9023004|BLG2009-9077873,摩利斯.卡萨,1
193638,193638,,摩利斯.卡萨,2004-03-251081|B00-9103501|B00-9103502|B01-9040054|B02-9071575|B07-9023004|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B97-9154004|B99-9128066|B99-9128113|BLG2001-9040015|BLG2001-9040022|BLG2001-9040056,摩利斯.卡萨,1
193667,193667,,摩利斯卡萨,B00-9103612|B02-9096145|B02-9162878|B03-9021224|B96-9148030|B97-9154002|BLG2004-9134282|BLG2004-9153216,摩利斯卡萨,1
193668,193668,,摩利斯卡萨,2003-03-198025|2008-03-493494|B00-9103501|B00-9103502|B00-9103612|B01-9040054|B01-9040067|B02-9071575|B07-9023004|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B98-9147006|B98-9147007|B98-9147146|B99-9128066|B99-9128113|BLG2004-9153220,摩利斯卡萨,1
193831,193831,,,B88-3206088|N1997-5774230|N92-2876855|N93-9397578|N95-2288611|N97-2524534,,1
194322,194322,,林波尔-法拉利*北极女王-真命天子,12-30-019009|12-30-400244|2008-15-193451|2010-10-230126|2011-10-315623|2011-10-315694|2011-315671,林波尔-法拉利*北极女王-真命天子,1
194704,194704,,电脑秃头胡本海尔比,2000-02-201705|B00-2117064|B2005-6378066|BLG2000-2117109|BLG96-6223326|BLG98-6429872,电脑秃头胡本海尔比,1
195601,195601,,,12-09-178718|12-09-329175|12-09-329237|13-09-202245|15-09-0509112|16-09-0482438|16-09-0482439|17-09-0258031|17-09-0457185|17-09-0458175|18-09-0544824,,1
195743,195743,,,N01-5162316,,1
195932,195932,,,12-09-451195|12-09-451196|13-09-140798|13-09-175213|13-09-431738|15-09-0243094|B00-2117469|B00-3167105|B05-2143238|B89-2201297|B91-2306376|B98-5143216,,1
196212,196212,,,12-12-190667,,1
196358,196358,,史多西斯,2008-06-037041|2012-06-029456|2012-06-383787|BLG10-6052516,史多西斯,1
196934,196934,,,B00-6178544|B01-6135368|B97-6162118|D01232-02-568,,1
197096,197096,,,13-09-245088|13-09-245089|15-09-0243063,,1
197223,197223,,,B00-6178617|B01-6135353|B01-6135368|B02-6175587|B97-6162118,,1
197792,197792,,,13-12-361145|15-12-01092592016,,1
197897,197897,,,10-09-047614|10-09-325061|11-09-280715|11-09-322033|14-09-212794|15-09-0514501|16-09-0209171|16-09-0209172|16-09-0336756|17-09-0181511|17-09-0181512|2015-09-0250361|2017-09-0094230,,1
197899,197899,,,14-09-124469|16-09-0125951,,1
197982,197982,,,09-09-067013|10-09-271411|11-09-173400|11-09-184778|13-09-140633|13-09-176101|13-09-176102|13-09-209203|13-09-218743|13-09-433661|13-09-536406|14-09-211366|14-09-211390|14-09-216318|14-09-216803|14-09-401841|14-09-405624|14-09-438700|17-09-0181524|17-09-0457811,,1
198171,198171,,,B02-3202419|B03-3203328|B10-3010687|B87-6450194|B91-6602568|B96-3306103|B98-6122084,,1
198179,198179,,,2011-12-17299113,,1
198189,198189,,,07-13285407|2012-12-244780,,1
198203,198203,,,11-09-173398|11-09-507402|12-09-362933|12-09-362934|14-09-424657,,1
198223,198223,,,11-09-280723|11-09-507402|12-09-329195|12-09-494272|13-09-431738|14-09-124479|15-09-0243053|15-09-250348|17-09-0456707,,1
198240,198240,,,10-09-257062|11-09-169864|12-09-329215|12-09-329237|14-09-220195|15-09-0243035|15-09-0243057|15-09-0248906|16-09-0475370,,1
19842,19842,,凡龙156464,15-12-0129090|2000-12-008215|2002-12-198181|2005-12-156464|2007-12-029027|98-01-028631|98-01-028641|N93-2079802|N94-1380752|N94-2534872|N95-1380984,凡龙156464,1
198814,198814,,,B02-3202794|B09-3009543|B87-6450194|B91-6602568|B93-4554963|B94-33359791989|B98-6122084,,1
199767,199767,,,1999-50-394619|2000-09-221806|2001-09-296896|2008-09-366888|2009-09-192812|2009-09-398333,,1
200411,200411,,,11-09-173398|11-09-179354|12-09-362933|13-09-176102|13-09-209203|13-09-218743|13-09-245088|13-09-245089|14-09-405636|14-09-424657,,1
201133,201133,,,11-09-280702|11-09-394167|13-09-140766|13-09-250921|14-09-124429|14-09-451409|14-09-451424|17-09-0457111,,1
202146,202146,,,B00-6426008|B01-6517661,,1
20235,20235,,爱亚卡普凡龙,B87-6488840|B90-6661229|B93-6234444|N03-1911662|N03-1911663|N04-1560084|N83-1450221|N86-8643270|N95-1392071|N97-2544865|N99-1863473,爱亚卡普凡龙,1
20239,20239,,爱亚卡普凡龙,B93-6234444|N02-1115144|N02-2345139|N03-1911663|N07-1371321|N08-1100013|N10-1273647|N10-1274405|N99-1863473,爱亚卡普凡龙,1
20251,20251,,,2007-06-007170|B93-2132110|BLG2000-2117109|BLG2001-2137216,,1
20258,20258,,,BLG2000-2117109|BLG2005-6338438,,1
20259,20259,,,BLG2000-2117109,,1
20269,20269,,,B00-5041682|B00-5054185|B04-5026055|B91-5248567|B93-5086159|B98-5001452,,1
20290,20290,,爱亚卡普凡龙,B93-6234444|N02-1247225|N03-1911663|N03-1995155|N08-1100013|N97-1037429|N99-1863473,爱亚卡普凡龙,1
20315,20315,,詹森,B87-2661615|B93-6440337|B93-6440401|B96-6598538|N00-2327117|N00-2327138|N01-2217701|N93-1396951|N94-1867295|N97-1908700|N99-1254950|N99-1255076,詹森,1
20329,20329,,,2006-06-180901|BLG2005-6338438,,1
205103,205103,,苍白,00-10-020258|00-10-020466|01-09-115157|04-09-152721|98-10-539307|99-10-077594|99-10-539145|B85-6379787|B95-2363131|B96-3096010|B96-3096016|N91-1122331|N97-1449357,苍白,1
20516,20516,,,2007-06-211203|BLG2001-6153503|BLG2005-6338438,,1
20588,20588,,,2001-069332|BLG2001-6135285,,1
20590,20590,,,2003-075893|BLG2001-6135285,,1
206680,206680,,,B92-3349996|B92-6649878|B93-2239049|B99-6349061,,1
206684,206684,,,B01-3031007|B92-3349996|B93-3050068|B93-3050110|B99-3285063|B99-6349061,,1
206955,206955,,,B01-6182211|B02-5051696|B02-5136141|B97-6523459|B98-5296409|B99-4288739,,1
208213,208213,,,08-04-238221|2010-06-303975,,1
209707,209707,,,2004-03-020018|BLG2002-2214038,,1
209712,209712,,,2004-03-020018|BLG2002-2214038,,1
211241,211241,,摩利斯卡萨,B02-9069958|B02-9071581|B03-9021268|B03-9021332|B06-9123205|B06-9123210|B06-9123248|B07-9023007|B07-9068130|B08-4000197|B08-9030921|B08-9044015|B08-9044041|B08-9044054|B08-9044245|B09-3095001|B11-9097009|B98-9147006|B98-9147007|B98-9147146|BLG2006-9123122|BLG2010-9039394,摩利斯卡萨,1
211474,211474,,摩利斯卡萨,B02-9021224|B02-9071581|B03-9021268|B04-9134234|BLG2005-9029144|BLG2007-9023704,摩利斯卡萨,1
212089,212089,,,2010-06-255551|BLG2003-6266150,,1
212090,212090,,,2010-06-255551|BLG2003-6266150,,1
212093,212093,,,2010-06-255551|BLG2003-6266150,,1
212111,212111,,,2009-06-055599|BLG2003-6266150,,1
21217,21217,,,BLG2001-6153503|BLG2005-6338438,,1
21247,21247,,,BLG2001-6153503|BLG2005-6338438,,1
21357,21357,,,BLG2005-6338438,,1
21374,21374,,,BLG2005-6338438,,1
214088,214088,,,B01-2243079|B08-2182381|B10-2192306|D01769-08-162|D01769-09-638|D01769-11-157,,1
215267,215267,,,B03-6033216|B03-6033221|B04-6105159|B05-6040327,,1
216455,216455,,,2012-01-1066251|N00-0013494|N96-9669302,,1
216695,216695,,,2012-04-169673|BLG2001-2137150|BLG2001-2137250|BLG2005-2142692|BLG2005-2142800|BLG2010-2215881|BLG2011-2083412,,1
216753,216753,,,03-11-107882|03-11-187945|99-11-059786|N97-1834043,,1
216754,216754,,,03-11-107882|07-11-036259|D08412-06-983,,1
216923,216923,,,B02-2214259|B02-2214263|D06-02065-316|N2002-5236775|N99-2293394,,1
217079,217079,,,N00-0013494,,1
217082,217082,,,N00-0013494,,1
217474,217474,,,N96-1742833|N99-1861304,,1
218109,218109,,,B02-5051478|B06-5150217|N01-2201927,,1
218420,218420,,020,B04-2194211|B05-2142798|B07-2100193|B09-2100366|B11-2083159,020,1
218425,218425,,武器号,B02-6505146|B09-6086512,武器号,1
218430,218430,,瓦特,B04-6244764|B08-6130659,瓦特,1
218484,218484,,摩利斯.卡萨,B00-9103501|B00-9103502|B00-9103612|B01-9040054|B02-9071575|B03-9021265|B07-9023004|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B98-9147103|B99-9128066|B99-9128113|BLG2000-9103502|BLG2002-9071575,摩利斯.卡萨,1
218513,218513,,摩利斯.卡萨,B00-9103501|B00-9103502|B00-9103612|B01-9040054|B02-9069958|B02-9071575|B02-9071581|B03-9021268|B03-9021332|B06-9123210|B06-9123248|B07-9023004|B07-9023007|B07-9023090|B07-9068130|B08-9030921|B08-9044015|B08-9044041|B08-9044054|B08-9044245|B09-3095001|B11-9097009|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B98-9147006|B98-9147007|B98-9147146|B99-9128066|B99-9128103|B99-9128113|BLG2004-9153678|BLG2006-9123206,摩利斯.卡萨,1
218515,218515,,摩利斯.卡萨,B00-9103501|B00-9103502|B00-9103612|B01-9040054|B02-9050056|B02-9071575|B02-9071618|B03-9021268|B07-9023004|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B95-9034204|B96-9148030|B97-9023082|B97-9154002|B97-9154004|B98-9147006|B98-9147007|B98-9147146|B99-9073746|B99-9128066|B99-9128103|B99-9128113|BLG2004-9153224|BLG2005-9029082,摩利斯.卡萨,1
218516,218516,,摩利斯.卡萨,B00-9103501|B00-9103502|B00-9103612|B01-9040054|B01-9040067|B02-9071575|B05-9029106|B07-9023004|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B98-9147006|B98-9147007|B98-9147146|B99-9128066|B99-9128113|BLG2004-9153221|BLG2006-9123125,摩利斯.卡萨,1
219828,219828,,,B99-4393519|N00-1211188|N02-1871604|N04-1389354|N05-1607196|N05-1936560|N08-5821648|N2010-1109895,,1
220197,220197,,,1999-50-394619|2002-01-237969|2005-09-105722|2007-09-329219|2009-09-312083|2012-19-183961|B2005-6452484,,1
220684,220684,,,0599-00-1011|0987-03-388|2098-05-675|2098-08-500|2098-96-146|2098-97-330|5034-04-941|D02098-01-1|D02098-01-36|D02098-07-116|D02098-08-598|D02098-95-12|D02098-96-146|D07-02098-261|N04-1389583|N07-1207701|N94-2783577,,1
220769,220769,,,B00-4066087|B00-4174021|B01-4483211|B02-4376070|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B04-4277100|B05-2062145|B06-2042579|B06-4112265|B11-4244050|B91-4261261|B94-4421875|B95-4057946|B97-4173729|B99-4391511|B99-4500907,,1
22100,22100,,詹森,B93-6440337|B93-6440401|B96-6598538|N00-2327117|N00-2327138|N01-2217701|N97-1908700|N99-1254938|N99-1254950|N99-1255076,詹森,1
221052,221052,,,2098-05-729|2098-06-469|D02098-01-193|D02098-02-555|D02098-07-366|D02098-10-1508|D02098-93-665|D02098-95-12,,1
221191,221191,,,B98-6335690,,1
221346,221346,,,D02098-02-330|D02098-04-1333|D02098-04-1463|D02098-04-1530|D02098-06-330|D02098-09-1807|D02098-97-330|D02098-99-802|D04551-11-294|D07-02098-261|D07237-07-24|D09127-07-1063,,1
222263,222263,,,B01-4100311|B02-4296237|B07-4156719|B08-4157868|B12-4121316|B96-4300700|B97-4290798,,1
222709,222709,,乔斯·佛卡门“潘特”,B86-6056506|B93-6307001|B95-6300031|B96-6351943|B97-6145059|B98-6350218,乔斯·佛卡门“潘特”,1
225431,225431,,,B1992-6074700|B1996-6307261|B1999-6143780,,1
225875,225875,,,2015-22-0887542,,1
226532,226532,,兆尊苍白,98-10-539145|B96-2363131|N91-1122331|N99-5955060,兆尊苍白,1
226555,226555,,,00-09-000481|00-09-147617|01-09-017195|01-09-225337|02-09-276793|02-09-278195|05-09-270105|05-09-270151|07-32-267100|98-09-019021|99-09-219681|B00-5150506|B01-5025915|B94-5032821|B95-2479989|B95-3095388|B97-5204432,,1
227086,227086,,莫利斯·哈森栋克,B95-6296954|B96-6165098|B98-6110700|B98-6110712|B98-6110722,莫利斯·哈森栋克,1
227866,227866,,,2012-03-324162,,1
227867,227867,,,2012-03-324162,,1
228173,228173,,,N01-0179459|N02-0271851|N03-0338900|N05-1387611|N05-1387621|N05-1387631|N07-1813423|N08-1533592,,1
228226,228226,,,2098-05-729|2098-06-469|B96-6286060|D02098-02-555|D02098-07-366|D02098-09-2470|D02098-93-665|D02098-95-12|N06-1597789|N88-2763913|N88-2763998|N88-4024671|N94-2227820|N97-2253039|N97-2253103|N97-2253106|N98-5821399|N98-5821416|N98-5821450|N99-1933559|N99-5971339|N99-5971341,,1
228552,228552,,,B00-4412003|B03-4343099|B03-4343129|B05-4105044|B06-4296367|B06-4296567|B08-4278045|B08-4355789|B10-2135147|B13-3056024|B88-4093400|B95-4163009|B96-4296023|B97-4097120|B99-4399333,,1
228572,228572,,葛斯顿·“奶酪小子”多重回血,B02-6183084|B03-6257098|B03-6257209|B03-6257231|B07-6033110|B08-6177661|B08-6369093|B10-6031800|B11-6341403|B13-6305953|B14-6072391|B14-6072427|B14-6072460|B15-6048784|B1997-6407575|B2002-6183083|B92-6235626|B96-6404318|B98-6335690|BLG2017-2111171|BLG2017-6053433,葛斯顿·“奶酪小子”多重回血,1
228792,228792,,,B02-6477821|B04-6293191|B11-6219366|B85-6377515|B86-6320933|B94-6261210|N03-2317655|N06-1743669|N89-1051437|N92-2776308|N93-2493401|N94-1229141|N94-2775777,,1
228910,228910,,克拉克詹森斗士613*詹森冬日男孩,2005-103168|2005-109144|2010-08-259000|4977-00-555|B03-6485731|B97-6604269|B98-6589972|B99-6559748|N00-0097374|N00-2284015|N06-0762910|N06-1313137|N2007-2054466|N97-9796997,克拉克詹森斗士613*詹森冬日男孩,1
228981,228981,,,B00-4266078|B01-4375158|B01-4375193|B03-4100318|B07-4156702|B09-4334792|B96-4300799,,1
229019,229019,,,B86-6083208|B86-6083217|B93-6126932|B95-3240271|B95-6054341|T2011-172298,,1
229168,229168,,,2015-19-0270520|B01-4375102|B01-4375199|B01-4375200|B04-2067753|B2006-4373450|B2008-4349020|B88-4475841|B89-4499966|B95-4636249|B96-4300698|B96-4300795|B97-4290798|D06720-98-559,,1
229767,229767,,詹森老白眼*詹森斗士613,2004-290464|2010-08-259999|2012-08-330001|2014-08-125666|2016-08-0045112|B97-6330086|BLG1999-6265204|N04-0460171|N06-0762873|N2007-2054472|N91-4167271|N98-9821108|N99-1209710,詹森老白眼*詹森斗士613,1
230514,230514,,,B00-4266096|B08-4349021|B88-4475841|B93-4133386|B94-4000325|B97-4290798,,1
230633,230633,,,B01-4174021|B01-4174049|B02-4333309|B02-43333102005|B02-4333311|B02-43333112002|B04-4019942|B04-4019943|B91-4560548|B97-4263054,,1
230710,230710,,,2007-08-038826|2009-08-079004|2012-08-060136|2013-01-400093,,1
230767,230767,,詹森红狐狸回血,2012-08-288667|B96-6376197|B96-6598405|B97-6330080|BLG2008-6383267|BLG2010-6246181|N1998-1327690|N2009-1606838|N2011-2028520|N94-2527975,詹森红狐狸回血,1
