img_id_a,img_id_b,label
236940,629971,0
367687,392630,0
270723,675563,0
587451,651232,1
533231,569383,1
642447,675211,0
288622,455327,0
276836,611376,0
382264,642735,0
339205,615140,1
269333,683090,0
592542,660541,0
217671,84017,0
555274,626027,0
646986,656416,0
573906,660948,0
531824,679540,0
406290,600541,0
436584,476080,1
126918,170124,1
683136,683961,0
205524,643807,1
239733,291052,0
172425,392941,0
595150,71283,0
275637,493793,0
265377,435997,1
158142,678585,0
243887,561785,0
56645,77001,1
339273,399251,1
226492,485859,0
127721,161585,0
615178,679239,1
141977,207286,0
339193,668823,0
232848,428730,1
21247,55988,1
355943,516484,1
549579,677398,0
599154,599179,1
355652,425990,0
326773,454625,0
160832,520788,1
21291,301272,0
16462,323339,0
585335,651006,1
197231,557380,0
593407,643548,0
482316,50607,1
523165,568998,0
171434,623415,0
287495,365616,0
445010,491187,0
379675,649384,1
517538,75749,0
606968,664902,0
420036,591302,1
388780,531824,1
587682,80455,0
617057,652714,0
463684,649533,0
533414,97667,0
339810,436615,0
641870,654394,1
368706,449723,1
184715,270214,1
331371,347637,0
592540,86060,1
260484,595369,1
234346,433020,0
493802,653941,1
676962,96719,0
624646,682720,0
212181,365309,1
111137,288116,1
162025,436756,0
483995,544187,0
292730,337550,1
264995,627151,0
326341,545212,0
313660,617412,1
259871,386188,1
311081,614764,0
286113,393477,1
291442,465769,0
438986,677009,1
645692,683398,1
233259,270163,0
32814,419599,1
401756,604537,0
291426,459273,0
128207,554145,0
395798,96746,1
253294,666290,0
238947,407391,0
193376,633268,1
129738,584696,0
193268,232275,1
152938,536276,0
653011,671415,1
322074,405700,0
399801,399964,1
161333,568289,1
536321,633371,0
592563,600547,1
419599,464786,1
623415,679556,0
108990,254957,1
149610,161162,1
542709,612069,0
224026,587451,0
339211,592543,1
546321,546540,1
102714,678768,0
395798,443353,1
347146,443328,0
162861,200616,0
170420,654197,0
487795,488947,0
167706,39768,1
513446,514236,1
159604,633264,0
635073,638293,0
340390,370932,0
642118,663105,1
599557,65000,0
200553,573570,0
326013,480821,1
308850,674735,0
332550,508701,0
329397,80789,0
158142,479171,0
399695,440855,1
207682,247007,0
190836,482396,1
431063,593686,0
642822,664309,0
193149,335928,0
287320,678019,1
477644,634355,1
453901,527924,0
628410,641826,0
398531,635547,1
217868,679236,1
311485,356681,0
389025,676442,0
124276,395852,1
491151,607611,0
386188,642112,1
538262,57293,0
149866,203165,0
508246,591299,1
523716,618598,0
324815,38814,0
628389,628393,1
368691,37740,0
625566,84017,1
66354,96746,1
571999,674744,0
159710,223774,0
110118,644335,0
116720,660161,0
395870,58205,0
358966,500318,1
172425,649611,0
483889,653007,0
527393,620780,0
331906,75776,1
339205,525247,1
19302,538945,1
643807,679236,1
509139,643807,1
276836,55948,0
147654,278103,0
348731,395891,0
260743,673787,0
479095,644319,0
392897,563234,1
605254,667550,1
14085,680258,0
615140,66358,1
142824,679285,0
246193,608146,0
163071,462724,0
390064,395891,1
269333,355652,0
180251,303881,0
599154,657882,1
109161,683624,1
491127,592569,1
170420,343285,0
303903,345029,0
148543,437764,0
611169,675118,0
482653,524831,0
191983,568319,1
14851,646401,1
549579,549584,1
340508,554632,0
108526,447786,1
528868,560860,0
39090,478115,0
461315,96731,0
172425,315976,0
674622,678153,0
365938,503072,0
163144,655103,0
313873,496125,0
132958,323673,0
399270,654330,0
46000,487388,0
175583,436842,0
42977,528031,1
294324,393487,0
323428,538890,0
368381,390064,1
175583,90679,0
376910,677596,0
269968,362504,0
229337,612608,0
600529,642112,1
226532,43175,0
159544,644333,0
178447,614326,1
172561,203549,0
543669,588407,0
108335,347571,0
642015,647259,0
214367,322679,0
109810,592976,0
226396,487612,1
152849,481669,0
383683,642828,0
489521,599950,0
386193,481323,0
637969,86410,0
330466,642812,1
578236,66358,0
399695,615140,1
143416,581699,0
326461,402092,0
530362,568380,0
145962,558572,1
124388,623293,0
244075,361259,0
398419,536319,1
163758,525651,0
462005,647439,0
340390,387416,0
371521,646996,0
592530,592533,1
135286,493042,0
216451,635067,0
502882,611917,1
588407,649359,1
573096,623293,1
398603,527398,0
383536,383537,1
592540,683440,0
377706,486719,0
251968,483921,1
370996,415530,0
44463,483876,0
154210,611233,0
192851,591324,1
430016,531041,1
440064,629459,0
338905,483993,0
443618,512912,1
533613,675140,0
415391,499665,0
337576,536314,0
267060,273702,1
108818,483583,0
161383,587214,0
339568,504139,0
432320,672986,0
376542,671433,1
17276,429242,0
408514,581473,0
524831,661429,0
356911,395247,1
225431,625042,0
257938,593376,1
143329,177067,0
162861,462724,1
400264,541313,0
200501,225431,0
674037,75749,0
108341,464117,0
138845,658889,0
159689,250027,0
130664,682968,0
285564,649520,0
607214,643903,0
642843,660696,0
284737,609512,0
212090,53256,0
340059,363312,1
194762,258143,0
324785,347028,1
398667,90183,1
43090,78234,1
317689,600064,1
318610,610054,0
484278,615310,0
592640,625917,0
204721,488686,0
169715,238831,1
257145,657918,0
113855,458874,0
268940,464786,0
493805,624771,0
283321,651275,0
259790,276390,1
360858,485535,0
32814,629626,0
633371,680964,0
316714,525064,0
629453,663105,0
291407,644980,0
368266,475512,0
398419,592530,1
476039,607214,1
183979,427121,1
354157,631673,0
555274,646925,0
470858,658490,0
203165,431063,0
543758,679471,0
678153,678871,1
235184,320061,0
267569,666452,0
535947,83978,1
206730,247215,1
111065,154937,0
395853,570429,0
332567,39865,1
398196,514960,0
351377,502999,1
173207,667880,1
283643,660509,0
579208,679574,0
230710,307959,0
469334,478752,0
376360,432320,0
207318,646003,1
286885,472978,0
308388,347052,1
585335,600064,1
204674,257938,0
362278,674635,0
258038,524369,1
607280,607834,1
254631,675392,0
607611,664484,0
343774,607384,1
185294,511307,0
537996,660696,1
291407,625574,0
405709,561244,0
476080,646925,0
339251,491188,0
135926,624646,0
450862,628338,0
572691,663228,1
163617,582423,0
367503,538945,1
165587,395793,1
608821,657958,1
649052,680534,0
647432,660926,1
162239,300700,0
314473,355914,0
153338,381282,0
265381,646754,0
145962,643807,1
373210,395852,1
43175,471050,0
361320,599192,0
353958,354806,0
217022,503410,0
211645,93807,1
171448,314474,0
337766,568289,0
168294,545389,0
376580,384472,0
238947,614246,0
152938,20516,0
489046,96731,1
130141,149610,1
123608,679033,0
12033,494044,0
484278,645676,1
473055,546319,1
132736,215260,0
314475,683781,0
516876,652069,0
215278,265394,0
137474,390463,0
480620,662775,0
575194,91574,0
612798,652280,0
590105,647249,0
250865,640009,0
490600,490602,1
128475,159697,0
520128,629844,0
207312,656658,1
502800,526491,1
461253,461291,1
615212,622421,0
245824,332421,0
147369,210648,0
277718,525018,1
21018,59448,1
329410,658999,0
184715,415529,0
480342,619650,1
549382,609037,0
191339,97665,0
508715,560860,0
487795,593378,0
520697,615178,1
329670,680772,0
188523,650482,0
618433,643807,1
177268,319708,0
454980,671296,0
103833,596215,0
165402,423273,0
364741,610499,0
337527,596215,0
154322,525074,0
203798,519374,0
642001,674866,0
549901,600288,0
159545,568289,1
426564,90301,0
311081,93743,0
285552,631082,0
335402,676409,0
344167,657921,0
495862,642112,1
214448,370931,0
422560,439806,0
163071,562149,0
481348,646925,0
116056,341964,1
263092,675792,0
305636,487523,0
492077,611233,0
279586,675039,0
171570,516553,1
381984,381989,1
213216,272910,1
392551,516483,1
344805,517901,0
331906,36653,0
152166,536321,1
244919,588460,1
568291,675128,0
440862,615140,1
314983,342848,0
446582,509328,0
196454,80812,0
623058,637969,0
121826,504649,0
252209,480503,0
569189,622459,1
304108,683781,1
163100,668823,0
180239,676609,0
142891,333255,0
208612,581910,0
216451,558011,0
171807,317140,0
516553,615212,0
137332,676343,0
16050,436584,0
636724,676449,0
270214,438986,1
437020,66319,0
132266,660531,0
361320,443353,0
538954,678162,0
110016,405600,0
651858,679439,1
116477,116707,1
206766,438986,1
550499,576859,0
126380,487493,0
47997,66358,1
239746,610967,0
208896,673767,0
633230,661754,0
383706,567599,0
548219,66356,1
190506,647920,0
383537,676584,0
649486,660512,0
567277,647147,0
387220,513077,0
474473,645089,0
524822,549895,0
309698,676962,0
348335,615140,1
395884,476087,1
173624,189682,0
309312,610135,0
187371,317842,0
201540,680454,0
199742,507911,0
316530,398783,0
414113,646401,0
105125,461294,0
392282,593366,1
178447,525259,1
322070,520788,0
454738,464979,0
471266,542255,0
352413,679441,0
110850,511942,0
115895,195130,0
137323,167706,1
461049,469641,0
546576,663699,1
191589,567886,1
256947,463655,0
207729,661754,0
654595,674635,0
315421,587045,1
373960,471425,1
265394,434579,0
26126,524685,0
120902,226656,0
581069,581431,1
287237,3132,0
407143,78225,1
431210,660732,1
596440,91877,1
554141,681779,0
315421,666402,0
252947,611002,0
393477,680964,0
259871,432320,0
253500,592306,0
335913,337776,1
674526,678121,0
530065,647290,0
612703,682597,0
424392,610205,0
245915,574344,0
543594,631580,0
617412,66273,1
183979,90881,0
244075,295507,1
405923,474473,0
292021,403600,0
327627,625910,0
316533,395851,0
424893,655420,0
120570,3132,0
126380,667232,0
135286,402060,0
362504,525265,1
463655,628581,0
116156,233293,1
611169,677751,0
532020,619502,0
196369,457338,0
123608,402060,0
204498,360858,0
49506,629633,0
581917,592540,1
322811,677099,0
361091,592584,1
230364,589094,0
391546,530424,0
20480,77001,1
520697,91877,1
593366,644980,0
517545,653927,0
455427,592575,1
551602,558723,0
137475,66038,1
538264,650115,0
405601,78229,0
392942,660535,1
118568,89662,0
190755,261816,0
440081,600288,0
30357,628066,0
399695,599905,0
365062,482454,0
38023,43159,0
249108,349205,0
282081,650974,0
399714,592584,1
568323,602091,0
388422,422139,0
20329,395629,0
519381,578094,0
337122,483305,0
592575,593366,1
182878,398376,0
597991,629470,1
479171,619440,0
368665,517966,0
354816,457318,0
461276,600283,0
455840,660691,1
599060,658924,0
473061,554085,1
185961,476146,0
159714,389982,1
538889,563396,0
130943,143329,0
555274,651006,1
593370,624701,1
335708,663185,0
646003,88992,1
295488,461302,0
570899,653011,1
389987,592640,0
530926,603415,0
221191,596215,1
275003,550964,0
322462,521580,1
538262,624855,0
589138,655153,1
174580,607622,1
362504,639202,0
491198,653944,0
341964,683839,0
375039,422884,1
205900,491187,0
193376,653941,0
150643,553845,0
235200,643807,1
217224,303897,0
395795,399265,1
677388,677751,0
125798,241239,0
339205,592584,1
395793,431067,0
197273,202767,0
121774,189713,0
386530,664584,1
150770,354561,0
295499,631649,0
268940,506554,1
578173,578176,1
523349,618598,0
314486,513446,1
507487,558573,1
667861,669775,0
440862,670415,1
655859,98599,1
31746,55572,1
204822,97684,1
244454,342677,0
361298,666401,0
221122,585951,0
147656,387220,1
395883,395885,1
530424,571423,0
542881,584696,0
213954,214019,1
428799,487405,0
588580,679412,1
265411,344393,1
455854,647432,1
530539,544840,1
361091,554133,1
300913,554078,0
607384,659993,0
318582,555602,1
134421,239000,0
546200,546540,1
182987,575398,0
467522,681159,0
216923,547713,0
675044,675050,1
158311,388133,0
543582,671806,0
503367,578224,0
387220,400399,0
530916,592531,0
170808,326091,1
279694,33680,0
200573,395558,1
330936,631254,0
432669,675716,0
395347,487523,0
386193,502999,0
388972,569035,0
563234,599159,0
389523,569189,1
370996,521969,0
577454,679519,1
545843,674263,1
525265,575177,1
395854,657658,0
217650,411308,0
650611,680470,1
493805,660509,0
204914,464786,1
166561,631042,0
502999,683969,1
192563,669540,0
658795,683508,0
163063,84168,0
192484,283321,1
56645,640020,0
533617,666464,0
513077,679306,0
630484,640392,1
273380,72407,0
299651,407294,0
158023,507228,0
520787,524165,0
461062,461344,0
157109,600537,0
164447,619436,0
393316,454929,1
325650,578151,0
290979,291052,1
205634,355911,0
352551,443116,0
627539,653608,0
432243,522905,0
22610,610228,0
395891,641070,0
395880,548219,1
419816,75179,0
177026,491127,1
302664,75749,0
543669,645887,0
292137,631800,0
134915,418796,0
627975,679239,1
368381,618309,1
480007,665853,0
207318,39768,1
523841,658998,0
629343,633214,0
222421,652069,0
153402,586762,0
393723,461261,0
173193,389445,1
305294,576512,0
207354,636538,1
405442,674922,0
501820,579140,0
257239,445048,0
395884,41195,1
165537,662544,0
265235,487612,1
492288,680798,0
162845,660949,0
160847,282235,0
123919,679500,0
487796,619471,0
291440,416393,0
642828,651278,0
339366,466953,1
435092,550278,0
502534,588978,0
320209,647774,0
171448,600522,1
228188,677178,0
525247,538945,1
405576,441721,0
317520,592541,1
260526,671433,1
377700,87793,0
521815,659318,0
568152,568229,1
450597,675497,0
599192,663694,1
265381,84004,1
174896,578094,0
287983,543594,0
472978,480007,1
602995,683778,0
386193,679556,0
226123,402011,1
119203,508632,1
118269,83326,1
404844,658996,0
437029,441746,0
551497,652283,0
382006,611965,1
102710,651275,0
487811,548428,1
252209,525077,1
642821,678012,1
127721,599995,0
356911,617057,0
363925,514960,0
222422,443344,1
404905,464979,0
591299,72166,1
368672,609232,0
205524,506868,1
314029,592540,1
575398,670084,1
29996,631725,0
47254,574243,0
142630,681424,1
415524,657917,0
335704,405497,0
508359,610423,0
395793,484315,0
513830,619460,0
525074,663679,0
158388,674675,0
434404,480738,0
633687,666456,0
346896,348218,1
356288,607622,0
546553,554617,0
20480,439590,0
555497,601370,0
593392,609512,0
347064,667880,0
381202,455427,1
512512,678051,0
547387,626310,0
166561,402009,1
487550,507228,0
415530,679558,0
417458,632550,0
112081,162218,0
226073,525058,0
214935,558394,1
206126,615029,0
527393,667880,0
187673,408428,0
150932,67010,0
461247,82863,0
123082,522929,0
554155,641813,1
390064,41195,1
462724,71942,0
388422,607388,0
182907,533414,0
572980,77625,0
259909,280821,0
108526,436615,1
174895,618279,0
249165,392897,0
38814,536598,1
193282,506554,1
560618,611740,0
203160,343295,1
343295,595827,1
490208,517966,0
393914,651858,0
372755,398546,1
546208,546320,1
473500,552387,0
281917,345027,0
455209,523841,0
199323,514083,0
470125,543619,0
446036,606442,1
490208,601465,0
392941,546192,1
570039,642525,0
459726,76366,0
262261,265235,1
567562,648293,0
19302,618309,1
193500,405738,0
275996,367687,0
675716,682018,1
246893,404774,0
267570,515472,1
489726,574344,0
619405,663688,1
160873,367727,0
526465,676550,0
321785,322026,1
400402,654923,0
253294,444979,0
352845,379769,0
300700,426227,0
476041,584697,0
520159,577454,1
578219,610487,0
222028,554141,0
619405,663694,1
643113,667779,0
368409,577414,0
226246,608390,0
339018,678753,0
554631,683461,0
631253,675422,1
309820,434226,0
557818,558117,1
480342,663109,1
446431,601048,0
592533,612871,1
615178,649359,1
396804,511993,1
238872,381430,1
337550,402092,1
554623,593170,0
182478,584679,0
551061,70085,0
241110,379769,0
581917,618279,0
642112,670415,1
615178,666073,1
441746,491188,0
354816,642117,1
628389,633337,0
44463,65001,0
56801,599409,1
291026,626315,0
402092,646686,1
646960,660695,0
287306,575690,0
354287,514083,0
525031,91761,0
491151,531044,0
619410,660696,1
392010,659213,0
120748,192510,0
395116,65578,0
10259,596440,0
192851,21020,0
393901,496526,0
392282,471438,1
217022,446109,0
137475,678498,0
250725,576063,0
631824,676962,1
411502,567238,0
480678,658043,0
232848,525265,1
161527,267569,1
193667,345027,0
331939,522905,0
436584,619631,1
417158,596792,0
602983,628528,0
683762,83786,0
404658,663703,0
173624,389982,1
124276,163015,1
313873,65437,1
574012,592575,1
167339,427121,1
205524,600547,1
429313,670415,1
463925,641551,1
208603,545095,0
577023,593370,0
363004,574637,0
238451,249150,1
554155,640392,1
571792,633268,0
213954,646888,0
377402,395880,0
321260,543657,0
246299,249469,1
399663,545842,0
29504,71283,1
642806,646960,0
182885,383117,1
120748,196369,0
256329,592543,1
550964,69205,1
162992,84168,1
554085,660696,1
270018,552387,1
654595,83978,1
380724,556329,0
361091,600529,1
554145,66909,0
588460,588554,1
535991,584799,0
262905,675127,0
392942,537996,1
171570,612706,1
226841,251517,1
607306,627193,0
184834,418464,0
621833,678660,0
392282,41195,1
371122,402406,0
295137,342623,1
374038,667675,0
555164,646401,0
581207,620172,0
382045,524697,0
465197,479171,0
255104,519931,0
121826,377730,0
679306,683460,0
241110,576997,0
159689,279586,1
387702,631800,1
427753,643437,0
127629,452705,1
335913,561247,1
475369,667995,1
642738,654197,1
376360,396273,1
507859,592584,1
405748,662656,0
433523,667237,0
406837,443356,0
615212,676685,0
250477,513886,0
570328,636030,1
169292,660949,0
10262,681372,0
188089,673187,0
235247,570987,0
320205,465420,0
662677,66909,1
576293,604540,0
308823,416897,0
12557,584586,0
190074,300594,0
526372,592543,0
260766,657561,0
364741,557059,0
205568,230778,0
207684,338816,0
173624,324815,1
664156,677761,0
443662,617412,1
226656,673786,0
577578,618309,1
339018,343774,1
47254,664196,0
23402,681424,0
113325,642447,0
256329,607252,1
461448,549895,0
394788,683762,0
525040,677870,0
67788,681975,0
240550,485654,1
513446,592540,1
501641,675274,0
526491,649384,1
142866,404833,0
272907,495732,0
105407,472978,0
595150,600064,0
172561,343618,0
510025,635235,0
599912,630419,1
465486,607633,1
314029,450230,0
487795,629633,0
480165,591890,0
197231,92685,1
394166,512912,1
251196,475328,0
282591,468445,0
402092,655900,1
477644,630935,0
588902,677099,0
228258,582423,0
268734,486822,1
596792,678080,0
142824,656966,0
142096,439806,1
569035,615004,0
322811,486823,0
461306,496975,0
526457,659792,1
570328,606442,1
391546,406205,0
201539,89135,0
149801,650599,0
492097,629548,0
152934,211528,0
215651,554078,0
