img_id,literal_code,code_len
155057,F1642|F2055|F1670,3
155059,,0
155061,F19182|F18833,2
155120,F36713,1
155126,F38483,1
155132,F36830,1
155135,F36833,1
155393,,0
155764,,0
155809,,0
155810,F38295,1
155813,,0
155859,F9532|F9471,2
155976,F19666,1
156297,,0
156340,,0
15641,,0
156414,F37180,1
156415,,0
156416,,0
156440,F4172,1
156446,F5269,1
156455,F5248,1
156456,F34445,1
156609,,0
156612,F40168,1
156613,N-1,1
156614,F8274,1
156615,F8199,1
156623,F40282,1
156632,F40170,1
156639,F40346,1
156642,F3383,1
156644,F40171,1
156649,,0
156654,F8383,1
156695,,0
156713,,0
156732,F38087,1
156759,F25351,1
156788,F9484|F9472|F9816|F9616,4
156876,F34581,1
156882,F2277,1
156883,F4146,1
157012,,0
157036,F15055,1
15707,F23416,1
157105,F13385,1
157108,F13386,1
157109,F9360|F9267|F9852|F10129,4
157246,,0
157391,,0
15741,,0
157413,,0
157824,,0
157830,F4672,1
157832,,0
157836,F585|F9797|F10042|F661|F584,5
157933,F1443|F9686,2
157964,,0
158023,,0
158142,F23515,1
158147,F23857,1
158158,,0
158177,F14353,1
158189,,0
158191,,0
158208,F15848|F15843|F1174|F659,4
158232,F37945,1
158311,F10007|F1656|F9505,3
158327,F9505|F544|F2487|F2923,4
158365,F9863|F771|F10007|F544,4
158378,F24411,1
158388,,0
158397,F25678,1
158549,,0
158557,,0
15858,F1593,1
158667,,0
158736,F2050,1
158747,,0
158748,,0
158822,F15927,1
158826,F38427,1
158939,F15932,1
158966,F15933,1
158967,,0
158969,,0
158979,,0
158986,,0
159014,F18645,1
159177,F23212,1
159181,,0
159388,,0
159397,F24912,1
159544,,0
159545,,0
159546,F26227,1
159548,F26225,1
159553,F26226,1
159604,F17142|F9284,2
159683,F2943,1
159684,F36183,1
159685,F36761,1
159689,F8562,1
159693,F37206,1
159697,F40368,1
159710,F40350,1
159711,F40351,1
159712,F40345,1
159714,F2445,1
159740,,0
159747,F10354|F10352|F1339,3
159754,F14082,1
159799,F1654,1
159800,F25510,1
159817,,0
159822,,0
159850,F26239,1
159853,F26224,1
159964,F40352,1
159965,F40353,1
160008,F37175,1
160010,,0
160017,F37746,1
160041,F37865,1
160101,F17270,1
16050,F2781,1
160586,F17312,1
160635,F4675,1
160639,F8594,1
160658,,0
160810,F1266,1
160819,F1286,1
160827,,0
160831,,0
160832,,0
160833,,0
160834,F36350,1
160835,F36534,1
160837,F41361,1
160838,F36056,1
160845,F1525,1
160847,F1524,1
160856,F1268,1
160857,F1265,1
160869,F10156|F10004,2
160870,F10156|F10004,2
160871,F10156|F10004,2
160873,F10156|F10004,2
160874,F10156|F10004,2
160875,F10156|F10004,2
160876,F10156|F10004|F3954,3
160877,F10156|F10004|F18948,3
160878,F10156|F10004,2
160879,,0
160908,F23513,1
160996,F769,1
161002,F14024,1
161033,,0
161034,,0
161035,,0
161077,,0
161078,,0
161081,F25710,1
161089,,0
161095,F17524|F17408,2
161118,,0
161162,F26228,1
161164,F25455,1
161166,F30559,1
161172,F7859,1
161181,,0
161333,F10681,1
161383,F11444,1
161394,,0
161397,,0
161399,,0
161402,F37615,1
161523,F33598,1
161524,F33599,1
161525,F33597,1
161526,F18967,1
161527,F18973,1
161528,F18970,1
161539,F19323,1
161541,F19322,1
161543,F33600,1
161568,,0
161585,F10417|F673,2
161728,F26230,1
161758,,0
161798,F36166|F12839|F10882,3
161821,F19320,1
161822,F19321,1
161950,F17502|F22922,2
162012,,0
162015,,0
162017,,0
162018,,0
162019,,0
162020,,0
162021,,0
162023,,0
162025,,0
162216,F5980,1
162218,F5977,1
162230,F5405,1
162231,F5406,1
162238,F5407,1
162239,F5979,1
162276,F9444|F9734|F10348|F2470,4
162283,F9444|F9734|F10137|F10313,4
162288,,0
162289,,0
162290,,0
162318,F11172,1
162448,,0
162468,F19931,1
162479,,0
162493,F33604,1
162494,F18969,1
162499,F19324,1
162841,F22496,1
162845,F32557,1
162847,F13387,1
162848,F13388,1
162850,F13389,1
162851,F26232,1
162852,F22497,1
162861,F13390,1
162867,F33221,1
162911,F13689,1
162968,F41141|F9874|F41141|F9837|F41141|F9874|F41141|F9837,8
162971,F18528|F18546,2
162972,F19440,1
162973,F17404,1
162981,F13391,1
162988,F13309,1
162989,F13392,1
162990,F13393,1
162991,F13394,1
162992,F13395,1
162993,F13300,1
162994,F13301,1
162995,F13302,1
162998,F13429,1
163001,F13430,1
163014,F13431,1
163015,F13432,1
163030,F9389,1
163031,F4075,1
163063,F26835,1
163071,F10414|F831,2
163074,F4668,1
163078,F4222,1
163082,F13433,1
163085,F13434,1
163087,F4223,1
163088,F4111,1
163091,,0
163100,F13435,1
163113,F6452,1
163114,F6460,1
163128,F6462,1
163129,F13313,1
163136,F6496,1
163138,F4858,1
163139,F6458,1
163144,F18972,1
163145,F18976,1
163261,F6459,1
163386,,0
163401,,0
163525,F34351,1
163617,F41779,1
163620,F41779,1
163681,F41755,1
163683,F39612,1
163688,F40186,1
163694,F33867,1
163739,F15587,1
163758,,0
163761,F18172,1
163762,F18173,1
163763,F18175,1
163764,F18174,1
163765,F18455,1
163777,,0
163778,,0
163781,F27841,1
163795,,0
163796,,0
164101,F2237,1
164105,F39688,1
164151,F41779,1
164221,,0
164322,F34107|F10072,2
164327,,0
164330,,0
164332,,0
164367,,0
164373,F30555,1
164405,,0
164446,F2284,1
164447,F9634|F10268,2
16454,F37016,1
16460,,0
164611,,0
16462,,0
164707,,0
164709,F9416|F9845|F9845|F9525|F9526|F9416|F9845,7
164976,,0
165082,F19196,1
165198,,0
165227,,0
165251,F2299,1
165252,F2306,1
165293,F24753,1
165341,,0
165402,F5915,1
165415,F6412,1
165432,F6410,1
165436,F6408,1
165439,F19664,1
165457,F6406,1
165537,,0
165579,F5944,1
165580,F5943,1
165582,F5942,1
165585,F4814,1
165587,F5914,1
165607,F25473,1
165611,F25508,1
165612,F25507,1
165616,F25474,1
165970,F4821,1
165971,F9649|F10137,2
166018,F9372|F9483|F9688|F9690,4
166020,,0
166092,F17999|F18702,2
166157,,0
166188,F23078,1
166211,,0
166221,,0
166227,F4562,1
166234,,0
166236,,0
166254,,0
166335,F6428,1
166338,F6429,1
166369,F6430,1
166370,F6401,1
166371,F1012,1
166378,F36241,1
166379,,0
166425,,0
166426,,0
166427,,0
166428,,0
166430,,0
166433,,0
166458,,0
166561,F38048,1
166666,,0
166760,F12935,1
166825,F24914,1
167036,F17682,1
167099,F17965|F18163|F17602,3
167167,,0
167223,F949|F698|F2252|F2253|F10066,5
167339,,0
167346,F15875,1
167650,,0
167656,,0
167703,F25918,1
167706,,0
167714,F18928,1
167715,F2427,1
16794,F37329,1
16796,F10865,1
168053,F14286,1
168064,F13156,1
168066,F13110,1
168067,,0
168068,F2006|F2415,2
168246,,0
168252,F35860|F36445,2
168272,F39987,1
168291,,0
168294,,0
168297,,0
168298,,0
168305,,0
168317,,0
168336,F19426,1
168404,,0
168454,,0
168455,,0
168456,,0
168457,,0
168507,F6291,1
168508,F6290,1
168517,,0
168521,,0
168533,,0
168563,,0
168686,F30550,1
168688,F26238,1
168698,F29417,1
168725,,0
168730,,0
168801,,0
168842,,0
168844,F13846,1
168847,F34978,1
16900,F23569,1
169120,,0
169126,,0
169180,F8984,1
169182,F8985,1
169191,F6654,1
169192,F8975,1
169195,F6655,1
169196,F6656,1
169197,F6657,1
169198,F2273|F2271,2
169199,F6658,1
169292,F6659,1
169293,F6660,1
169294,F6661,1
169300,F6662,1
169301,,0
169325,,0
169415,F24112,1
169418,F25248,1
169423,F24107,1
169427,F25226,1
169428,F25227,1
169450,F9388|F9280|F2580,3
169454,F24533,1
169455,F25808,1
169456,F25433,1
169458,F23466,1
169461,F24721,1
169566,F25244,1
169577,,0
169586,F25249,1
169589,F25241,1
169715,,0
16995,F37455|F37407,2
170023,,0
170024,F13409,1
170026,F22461,1
170027,F13407,1
170029,F13405,1
170109,F9425|F9614|F9920|F9481,4
170111,F9482|F922|F922,3
170113,,0
170114,F25449,1
170117,F26220,1
170122,F13401,1
170124,F13400,1
170144,F5708,1
170145,F5709,1
170155,F5710,1
170157,F1151|F2747|F1489,3
170162,F589|F848,2
170164,F5711,1
170167,F5712,1
170168,F6117,1
170185,,0
170186,,0
170187,F30557,1
170250,F41926,1
17028,,0
170281,F41938,1
170284,F41927,1
170285,F41931,1
170292,F6118,1
170293,F6119,1
170294,F6120,1
170295,F6121,1
170307,F6122,1
170309,F6123,1
170317,F6124,1
170318,F23207,1
170321,F6127,1
170323,F23193,1
170325,F23410,1
170328,F24570,1
170330,F25247,1
170333,F24614,1
170335,F9386|F9469,2
170352,,0
170372,F9355|F10148|F35385|F17168|F9908|F9530|F9605|F9372|F9606|F9604|F9330,11
170406,,0
170411,,0
170412,,0
170414,F13283,1
170415,F13285,1
170416,,0
170420,,0
170423,,0
170425,,0
170435,,0
170472,,0
170482,F15857|F16841|F13043|F9355|F10148|F35385|F10148|F35385,8
170495,,0
170498,,0
170521,F13284,1
17053,,0
170576,F6292,1
170639,F36472|F36287,2
170667,,0
170698,F6128,1
170699,F6129,1
170732,,0
170803,F22472,1
170806,N48873|F10414|F831,3
170808,,0
170908,F41051|F9235|F9604|F9330,4
170943,,0
170945,,0
171075,,0
171076,,0
171240,F39752|F41158|F9342|F9322|F9363|F9499,6
171306,,0
171312,,0
171369,,0
171370,,0
171407,,0
171413,,0
171427,,0
171434,,0
171447,F5373,1
171448,F3828,1
171451,F24113,1
171468,,0
171469,,0
171470,,0
171472,,0
171500,F9416|F9845|F9845|F9525|F9526,5
171553,,0
171570,,0
171621,F25610,1
171631,F34817,1
171719,F38251,1
171720,F25796,1
171723,F34317,1
17175,,0
171807,F29411,1
171809,,0
171877,,0
17188,,0
171887,,0
17189,,0
171890,,0
171893,,0
171940,F17719,1
171960,F34370,1
171962,F38528,1
171963,F34432,1
171964,F34310,1
171968,F34433,1
172129,F9239|F9318|F9891|F9894|F35661|F9805|F609|F610,8
172132,F13735,1
172187,,0
172252,,0
172425,,0
172550,F39763,1
172556,,0
172557,,0
172559,,0
172560,,0
172561,,0
172566,,0
172567,,0
172568,,0
172569,,0
172570,,0
172572,,0
172624,F10081|F10187|F2564,3
172626,F10081|F10187|F2564,3
172686,,0
172699,,0
172703,,0
172724,F39499,1
17273,,0
17274,,0
17276,,0
172994,,0
172999,,0
173000,F39431,1
173133,,0
173192,F3666,1
173193,F13226,1
173194,F13227,1
173196,F13225,1
173197,F4078,1
173202,,0
173203,,0
173205,,0
173207,,0
173209,,0
173316,F17176,1
173319,F42669,1
17335,,0
173361,F38122,1
173432,F9547|F10088|F9349|F9232|F10268,5
173442,F38124,1
173445,F41781|F41160|F977|F9322|F36428,5
173456,F36735,1
173547,F36472|F36472|F36287,3
173587,,0
173605,,0
173623,F37107|F34128|F37575,3
173624,,0
173671,F13811,1
173697,F9891|F9894|F35661|F9805|F609|F610,6
173724,,0
173762,,0
173779,F39727,1
174030,,0
174040,,0
174043,,0
174045,,0
17407,F9524|F9414|F41952|F9893,4
174140,F3718,1
174245,,0
174254,,0
174375,,0
174570,F11724,1
174571,F10137,1
174577,F25626,1
174578,F22915,1
174579,F22848,1
174580,F25017,1
174640,F34766,1
174643,,0
174645,F17324,1
174774,,0
174775,,0
174782,,0
174784,,0
174785,,0
174825,F11662,1
174826,F12818,1
174889,,0
174890,,0
174891,,0
174892,,0
174895,,0
174896,,0
174897,,0
174900,,0
174901,,0
175031,F11066,1
175040,,0
175047,F35192,1
175110,F9239|F9201,2
175113,F2782,1
175125,F34599,1
175206,F41714|F35714|F41779|F10520,4
17526,,0
175275,F34601,1
175428,F38634,1
175468,F13285,1
175486,,0
175506,,0
175507,,0
175535,F38568,1
175536,F38570,1
175538,F38571,1
175541,F38572,1
175583,F13437,1
175749,F38209,1
175753,F36917,1
175754,F37768,1
175915,,0
175939,,0
175952,,0
175954,,0
175955,,0
175956,,0
175965,,0
175966,,0
175970,,0
175974,,0
176048,,0
176159,,0
176174,,0
176226,F11639,1
176227,F11446,1
176228,F10685,1
176229,F11445,1
176231,F4607,1
176237,,0
176251,,0
176311,,0
176449,F13975,1
176486,F10773|F10884|F10640,3
176523,,0
176570,F10726|F10784,2
176723,F5122,1
176725,F4000|F41644|F41281|F36824,4
176778,F8175,1
176783,F8561,1
176827,,0
176832,,0
177016,F10883,1
177017,F10895,1
177019,F11120,1
177026,F5212,1
177067,,0
17718,,0
177211,,0
177256,,0
177267,,0
177268,,0
177269,,0
177270,,0
177271,,0
177272,,0
177275,,0
177284,,0
177286,,0
177287,,0
177331,F9624|F9426|F9426|F10062|F1390|F10450,6
177333,F9922|F10060|F9624|F9426|F10254,5
177361,,0
177362,,0
177496,,0
177522,F24767,1
177553,F41148|F41366|F1391|F1385,4
177756,,0
178072,F1224,1
178097,,0
178175,F11405,1
178177,F11407,1
178241,,0
178242,,0
17833,F41779|F41714|F35714|F41779|F10520,5
178372,,0
178446,F41605|F9397,2
178447,F2428,1
178504,,0
178793,F15954,1
178813,F41336|F36035|F36036,3
178825,,0
179053,F41660|F41542|F36285|F37570,4
179054,F41660|F36124|F36621|F36030,4
179269,,0
179332,,0
179333,,0
179389,F5657,1
179575,F40034,1
179598,,0
17964,,0
179795,F7934,1
179821,F2673,1
179828,F29836,1
179955,F36531|F36852|F10665|F10805,4
179979,,0
180008,F9485|F9613|F1146|F9632|F10049,5
180009,F9485|F9613|F1146|F9632|F10049,5
180010,F9816|F10242,2
180012,F9816|F10421|F9711|F9703,4
180051,,0
180146,,0
180223,F34377,1
180236,,0
180239,,0
180240,,0
180245,,0
180248,,0
180249,,0
180251,,0
180268,,0
180337,,0
180594,,0
180714,F34164,1
180717,F34165,1
180922,F5156,1
180924,F7993,1
180940,F24539,1
181011,,0
181015,,0
181016,,0
181170,,0
181171,F33872|F34575|F34389|F34390|F33723|F33721,6
181176,,0
181203,F9545|F9383|F9385|F9716,4
181213,F37851,1
181334,,0
181444,,0
181450,N-1,1
181486,F27598,1
181602,,0
181634,,0
181683,F39422,1
181742,,0
181754,F39425,1
181829,F5098,1
181830,,0
181865,,0
181866,,0
181878,F25122,1
181880,F13465|F13470|F13455|F13456,4
181931,,0
181956,,0
182095,F19093,1
182336,F15857|F16841|F13043|F9355|F10148|F35385|F17724,7
182476,,0
182478,,0
182482,,0
182529,,0
182832,F34815,1
182871,,0
182873,F32|F37396,2
182874,F34961|F7824,2
182878,F34961|F7824,2
182885,F23372,1
182888,F34961|F7824|F23372,3
182889,F34961|F7824|F23372,3
182890,F34961|F7824|F23372,3
182893,F34961|F7824|F23372,3
182895,F34961|F39675,2
182907,F34961|F7824|F23372,3
182909,F34961|F7824|F23372,3
182913,F34961|F7824|F23372|F34961|F39675,5
182924,F23372,1
182929,F7727|F7751,2
182936,F7774|F23372,2
182939,F34961|F7824|F39456|F7720,4
182940,F7725|F7752|F7751|F23642|F7733,5
182943,F26646,1
182948,F7827|F39466|F39393,3
182953,F34961|F7824|F23372|F34961|F39675,5
182960,F34961|F7824|F39456|F7720,4
182962,F34961|F7824|F39456|F7720,4
182967,F34961|F7824|F34961|F39675,4
182968,F34961|F7824|F24017,3
182971,F34961|F7824|F7780,3
182972,F23372,1
182973,F7777,1
182974,F2014|F2056,2
182975,F2014|F2056,2
182976,F25065,1
182977,F7780,1
182983,F39359|F7751,2
182987,F7751,1
182989,F7727|F7751,2
182992,F7752|F7751|F7751,3
182997,F15966,1
182998,F8178|F8244,2
183003,F39417,1
183006,F24018|F39417,2
183023,F39454|F39510,2
183033,F34961|F39358,2
183078,N48873,1
183094,,0
183102,F23944,1
183134,F41402|F41402|N50100,3
183231,F41402|F41402|N50100,3
183290,F7827,1
183291,F7747,1
183293,F39466|F39393,2
183294,F37218,1
183444,F39388|F7801,2
183488,F26179,1
183496,F24734,1
183503,F24249,1
183504,F14213,1
183514,F25432,1
183515,F25433,1
183545,F26189,1
183627,,0
183635,F41456,1
183739,F26148,1
183752,F26160,1
183794,F26149,1
183898,F42177|F39388|F7801,3
183907,F39461|F39670,2
18392,F41818|F36032|F41305|F41544,4
183979,,0
183986,,0
184046,F11206,1
184083,F25765,1
184102,,0
184112,,0
184139,F34961|F7824,2
184189,F34961,1
184216,F7752|F7751|F7751|F7663,4
184244,F34961|F7824|F23372|F39417,4
184279,,0
184305,F25930,1
184309,F26647,1
184314,F25929,1
184317,F7663,1
184322,F20154,1
184407,,0
184425,F39474|F39597|F39820|F39817|F39890|F39434|F39610|F39458,8
184442,F9674,1
184443,F39818|F39434|F39610|F39458|F39533|F39624|F39528|F39531,8
184447,F39474|F39597|F39820|F39817,4
184590,,0
184692,F4353,1
184694,,0
184697,,0
184702,,0
184703,,0
184714,,0
184715,,0
184717,,0
184718,,0
184777,F8272,1
184779,F7650|F7759|F7973,3
184783,F7634|F7689|F7670|F7701,4
184786,F7716|F7640|F7760|F7842,4
184812,,0
184820,F5423,1
184827,F34961|F7824|F23372|F34961|F39358,5
184834,,0
184836,,0
184837,,0
184851,F8138|F7634|F7689|F7670|F7701,5
184858,F39359|F39496|F39359|F7751,4
184920,,0
184956,,0
184981,F8053,1
185037,F11197,1
185087,,0
185230,,0
185255,F39432|F39377,2
185257,F40045,1
185265,F39511,1
185269,,0
185270,F37553,1
185271,F13320,1
185294,F39607,1
185337,F39813,1
185422,,0
185423,,0
185437,,0
185486,F37634,1
185575,F23826,1
18574,F37233,1
18575,F37240,1
185769,,0
185786,F39417,1
185787,F25771,1
185788,F25767,1
185789,F25768,1
185792,F25769,1
185793,F26654,1
185795,F25770,1
185825,F26653,1
185835,F39432|F39377,2
185925,,0
185961,F34961|F7824|F7727|F7751|F23372,5
185966,F23642|F7727|F7751,3
185967,,0
185976,F39432|F39377,2
185978,F35560,1
185979,F39359|F39354|F7753|F7724,4
186022,F5513,1
186024,F5514,1
186029,F5516,1
186054,F4315,1
186174,,0
186221,F11745,1
186222,F38076,1
186299,,0
186302,,0
186304,,0
186516,F34961|F7824|F23372|F7634|F7689|F7670|F7701,7
186530,F9349|F9232|F9416|F9845,4
186551,,0
186570,,0
186581,F39670,1
186584,F39461|F39670|F39468|F39510,4
186591,,0
18661,F39851,1
18664,F35310,1
186678,,0
18668,F39428|F39416|F39654,3
186697,,0
186698,,0
18671,F39855,1
18673,F39858,1
18674,F39859,1
18675,F39860,1
186820,,0
186836,,0
186843,F22867|F39388|F7801,3
186854,F39388|F7801|F39390,3
186877,,0
186922,F42176|F39388|F7801,3
18712,,0
18716,,0
187186,,0
187258,,0
187259,,0
187274,F3027,1
187275,F3025,1
187276,,0
187301,F7663|F7663|F7649|F7731,4
187303,,0
187306,,0
187333,,0
187371,,0
187389,,0
187421,,0
187451,,0
187454,,0
187459,,0
187465,F7850|F7819|F3156,3
187527,,0
187592,,0
187664,F10787,1
187673,,0
187675,F19285,1
187679,,0
187740,F11141,1
187791,,0
187896,,0
188068,,0
188089,,0
188129,F41073|F41256|F41106|F41056,4
188131,F41256|F41106|F41056,3
188134,F2060|F2068|F793|F1400,4
188135,F1911|F959|F2583|F2385,4
188197,F1011|F9444|F9212|F9641,4
188287,F13710,1
188308,F26505,1
188345,,0
188492,F32289,1
188493,F20266,1
188520,F27977,1
188523,F18456,1
188564,F21576,1
188571,F22263,1
188606,F26911,1
188619,F20731,1
188625,F32288,1
188627,,0
188658,F24129,1
188660,,0
18878,,0
18879,F9346|F9347|F9412|F9378,4
188957,,0
188976,F19080,1
189180,F2500,1
189233,,0
189243,,0
189247,,0
189265,F31371,1
189427,,0
189452,F26264,1
189467,,0
189499,,0
189500,F5604,1
189514,F34961|F7824|F23372|F34961|F39675,5
189575,,0
189635,,0
189658,F9693|F9426|F1174|F659,4
189682,F3777,1
189709,F39454|F39510|F39388|F7801|F39390,5
189713,,0
189714,,0
189717,,0
189745,F14015,1
189747,,0
189756,,0
189773,,0
189789,F21579,1
189798,F30180,1
189804,F39454|F39510|F39495,3
189806,F39454|F39510|F22964|F35529,4
189811,F39454|F39510|F23373|F22671,4
189815,F23373|F22671,2
189818,F39454|F39510|F23373|F22671,4
189825,F39454|F39510|F39454|F39510|F39495,5
189828,F33090,1
189851,,0
189959,F16189,1
189960,,0
189963,,0
189972,,0
190018,F21579,1
190031,F29130,1
190037,F27980,1
190074,F31376,1
190149,F27978,1
190197,F19282,1
190202,,0
190461,F36575|F36717|F37719,3
190499,F8108,1
190506,F36507,1
190512,F35157,1
190578,,0
190579,,0
190625,F29129,1
190636,F26928,1
190679,,0
190681,,0
190682,,0
190698,,0
190702,,0
190706,F26155,1
190709,F26157,1
190732,F26161,1
190735,F26150,1
190738,F26158,1
190751,F26151,1
190755,F26154,1
190788,F26156,1
190789,F26152,1
190836,F24957,1
190839,F24521,1
190854,F25386,1
190883,,0
190942,,0
190989,F2527,1
190995,,0
191008,F41525,1
191070,,0
19114,F36942,1
19126,F13480,1
191307,F26046,1
191339,,0
19143,F562|F36701,2
191577,F24822,1
191578,F24823,1
191581,F23883,1
191582,F24890,1
191589,,0
191591,,0
191594,,0
191604,,0
191736,F17432,1
191738,F17432,1
191781,,0
191784,,0
191786,,0
191793,,0
191800,,0
191835,,0
191852,,0
191866,,0
191868,,0
191885,,0
191969,,0
191983,F9388|F9280|F2580,3
191985,F10092|F879,2
191998,,0
192200,F5599,1
192203,F5603,1
192206,,0
192261,F5028,1
192262,F4476,1
192264,F11109,1
192380,F5534,1
192381,F23847,1
192457,F11,1
192469,F70,1
192470,F73,1
192482,F102,1
192484,F103,1
192506,F107,1
192508,F112,1
192510,F108,1
192515,F109,1
192532,F110,1
192563,F133,1
192564,F134,1
192582,F19362,1
192783,F13015,1
192785,F13567,1
192791,,0
192793,F34128,1
192819,F13162,1
192826,F13113,1
192851,F34127,1
192969,F13642,1
19301,F23350,1
19302,F12877|F10495|F12788|F10489,4
193145,F20535,1
193147,F20935,1
193148,F13598,1
193149,F20054,1
193150,F20055,1
193151,F11187,1
193154,F11180,1
193155,F21393,1
193157,F19665,1
193159,F38375,1
193163,F11179,1
193164,F19660,1
193193,F2746,1
193194,F1775,1
193268,,0
193270,F16290,1
193273,F16292,1
193277,,0
193282,,0
193305,,0
193324,N-1,1
193328,F2250,1
193331,N-1,1
193333,F2248,1
193346,F2657,1
193353,F2279,1
193354,N-1,1
193359,F4000,1
193361,F11139,1
193367,F662|F584,2
193373,F829,1
193376,F3544,1
193378,F5485,1
193380,F5486,1
193433,F9416|F9845|F9525|F9526,4
193470,F25974,1
193486,,0
193488,,0
193498,,0
193500,,0
193524,F34961|F7824|F22964|F35529,4
193533,F34961|F7824|F7780,3
193567,,0
193638,,0
193667,,0
193668,,0
193831,,0
193851,F19289,1
193993,,0
194222,F14122,1
194312,,0
194317,,0
194322,,0
194324,,0
194343,F2175,1
194422,F3898,1
194435,,0
194437,,0
194441,,0
194443,,0
194451,,0
194456,,0
194493,F5309,1
194592,,0
194597,,0
194704,,0
194710,,0
194716,,0
194718,,0
194719,,0
194724,,0
194746,,0
194748,,0
194749,F34167,1
194750,,0
194753,,0
194755,,0
194762,,0
194770,,0
194773,,0
194786,,0
194787,,0
194835,,0
194907,,0
194912,,0
194914,,0
194926,F7702|F7730,2
194927,,0
194928,F9247|F7634|F7689,3
194987,,0
195011,,0
195050,,0
195054,,0
195056,F1818|F10039,2
195124,,0
195126,,0
195127,,0
195128,F8114,1
195129,,0
195130,,0
195139,F13908,1
195140,,0
195149,,0
195150,,0
195153,,0
195154,,0
195156,,0
195157,,0
195180,F34163,1
195243,,0
195305,,0
195313,,0
195362,,0
195404,F13169,1
195417,,0
195420,,0
195509,,0
195530,,0
195534,,0
195535,,0
195601,,0
195657,F4631,1
195658,,0
195706,,0
195735,,0
195743,,0
195932,,0
195935,F2037,1
19594,F1764,1
195944,,0
195953,,0
195965,,0
195993,F13255,1
195997,,0
196001,F1443|F9686,2
196037,F34324,1
196041,F34326,1
196076,F34714,1
196102,,0
196112,F11284,1
196124,F11354,1
196212,,0
196233,,0
196358,,0
196359,,0
196369,,0
196407,F38405,1
196415,F37268,1
196423,,0
196424,,0
196431,,0
196434,,0
196449,,0
196454,,0
196459,F19801,1
196461,F19802,1
196486,,0
196534,,0
196544,F11684,1
196557,F18521,1
196599,F41187|F41312|F41512|F41259,4
196934,,0
196937,,0
196962,F7703|F7735|F39482|F10096,4
196970,,0
196990,F8279|F26032|F41892|F22600|F22614|F23016|F22882,7
196994,F39356|F39364|F39633|F39610|F39458,5
197067,,0
197080,F26321,1
197096,,0
197221,F3893,1
197223,,0
197230,,0
197231,F1492,1
197236,,0
197238,,0
197240,,0
197242,,0
197245,,0
197251,,0
197252,,0
197260,,0
197273,F23276,1
197276,F23853,1
197280,F23856,1
