img_id,pg_id,blood,blood_id,blood_name
108267,B14-2041177,阿曼德-史古梅斯.桑杰士,B00-5150646|B01-5025766|B03-5115353|B03-5115456|B04-5065566|B04-5226586|B05-5220465|B12-5015196|B12-5015222100|B14-2041177|B95-5111423|B99-5271731,阿曼德-史古梅斯.桑杰士
108268,BE2009-3095133雄,盖比铭鸽“白腹号”近亲直孙,B00-3195029|B01-3031065|B02-3255938|B2009-3095133|B88-3206112|B96-3156104|B98-3158062,盖比铭鸽“白腹号”近亲直孙
108270,B11－4244647,法兰斯号”近亲.直孙女,B00-4066087|B00-4174021|B00-4352680|B01-4443227|B01-4443228|B02-4376292|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B07-4093286|B94-4421875|B97-4173729|B99-4391511|B99-4500907,法兰斯号”近亲.直孙女
108271,NL11-1106702雌,荷兰.全国鸽王亚军,B04-6177653|N00-1182750|N01-1045455|N01-1046406|N01-5163045|N01-5163065|N02-2168409|N02-2173592|N04-1308310|N06-1572877|N08-1967500|N08-4200191|N10-1029425|N11-1106702|N94-2194028,荷兰.全国鸽王亚军
108273,NL2012-1051373雄,杨.胡曼斯.大铭鸽“哈利”直孙,N07-2007621|N08-2020821|N08-5818412|N09-1647172|N10-1864679|N2012-1051373,杨.胡曼斯.大铭鸽“哈利”直孙
108274,NL08-1537887雌,荷兰.佛科克父子.原舍,N00-1975959|N02-1635264|N03-1135475|N08-1537887|N95-1941948|N96-2279539|N96-2279561,荷兰.佛科克父子.原舍
108275,B10－4320611,速霸龙.福雷迪.原舍,B00-4066087|B00-4174021|B01-4383226|B02-4406102|B03-4013463|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B05-4045070|B06-2042579|B07-4093286|B08-4095174|B91-4261261|B97-4173729|B99-4391511|B99-4500907,速霸龙.福雷迪.原舍
108319,BELG13-6310483,英格斯,B04-6472086|B06-6154422|B06-6154774|B07-6110152|B09-6130455|B13-6310483|B94-6495178,英格斯
108322,BELG13-6300533,英格斯,B06-6154774|B10-6166261|B11-6261696|B12-6225252|B13-6300533|B94-6495178|B99-6151734,英格斯
108330,BELG13-6300546,英格斯,B06-6154676|B07-6110237|B09-6130504|B09-6130614|B12-6225290|B13-6300546|B94-6495178,英格斯
108331,BELG13-6300550,英格斯,B01-6153558|B06-6154798|B07-2055292|B08-6245281|B09-6130455|B13-6300550|B94-6495178|B99-6151734,英格斯
108332,BELG13-6310591,福禄.英格斯,B05-6170705|B06-6154774|B08-6245286|B09-6130455|B10-6166151|B13-6310591|B94-6495178|B99-6151734,福禄.英格斯
108333,BELG13-6310599,福禄.英格斯,B03-6226043|B07-6110171|B09-6130504|B10-6166189|B12-6225128|B13-6310599|B94-6495178,福禄.英格斯
108334,BELG12-6225105,福禄.英格斯,B05-6221480|B07-6110246|B07-6110418|B08-6245267|B09-6130407|B12-6225105|B99-6151734,福禄.英格斯
108335,BELG12-6225120,福禄.英格斯,B06-6154542|B07-6110152|B09-6080525|B09-6130455|B09-6130671|B10-6166112|B12-6225120|B99-6151734,福禄.英格斯
108341,BELG12-6225160,福禄.英格斯,B04-3001587|B06-6154753|B06-6154774|B09-6130455|B11-6261690|B12-6225160|B94-6495178|B99-3285081,福禄.英格斯
108348,BELG13-6096530,福禄.英格斯,B03-6226043|B05-6221006|B06-6154774|B08-6245266|B09-6130455|B10-6166151|B13-6096530|B94-6495178,福禄.英格斯
108353,BELG13-6096627,英格斯,B02-6379486|B03-6226043|B06-6154774|B09-6130455|B09-6130700|B11-6261690|B13-6096627|B94-6495178,英格斯
108357,BELG2013-4050441,速霸龙,B01-4383204|B03-4146290|B04-4277076|B06-4112133|B13-4050441|B95-4051856,速霸龙
108490,NL12-1822137,克拉克,64-12020469|N00-1161906|N00-5035028|N02-0267486|N02-1921135|N03-4115798|N09-1421078|N11-3044534|N12-1822137|N92-0049525|N96-9622340|N97-1863169|N97-9781694|N98-9885826|N99-5939621,克拉克
108526,B05-3224609,盖比,B03-3003453|B98-3158062,盖比
108636,NL2007-1129402,考夫曼,2007-2008-2009|D03611-08-2174|N02-2173502|N02-2173517|N03-1731705|N03-2324277|N04-1336879|N04-1389769|N04-1644604|N04-1644666|N04-4155907|N05-1936558|N05-1936918|N05-2184834|N06-1521428|N06-4070134|N06-4070135|N07-1445435|N07-1445436|N07-2007621|N09-1375288|N1987-1055610|N1996-1434375|N1997-5700531|N1998-5821416|N2000-5063949|N2002-2173592,考夫曼
108638,CHN2015-03-0887778,福洛·福沃特×考夫曼,B03-3135117|B2008-6340442|N1987-1055610|N1996-1434375|N1997-5700531|N2002-2173592|N2007-1129401,福洛·福沃特×考夫曼
108646,B10-4258561,“罗纳尔多”X“玛蒂尔德”,B06-3061102|N10-2137074,“罗纳尔多”X“玛蒂尔德”
108650,B07-4349252,帝卢速霸龙,B03-4290001|B05-4130422,帝卢速霸龙
108653,DV06720-07-753,布洛坎普,D06720-02-381|D06720-02-601,布洛坎普
108786,99-09-210317,桑杰士狼狗号,00-09-005553|00-09-015006|01-09-002830|01-09-002832|02-09-220800|03-09-019014|98-09-019003|99-09-210307|99-09-219681|99-50-080893|B91-5060199|B93-5321071|B94-5033821|B96-5091932,桑杰士狼狗号
108787,03-09-220069,桑杰士狼狗号,00-09-005553|00-09-015006|01-09-002830|01-09-002832|02-09-220800|03-09-019014|98-09-019003|99-09-210307|99-09-219681|99-50-080893|B91-5060199|B93-5321071|B94-5033821|B96-5091932,桑杰士狼狗号
108817,CHN2018-08-0008822,詹森老白眼*德国RV联合会冠军,2004-290464|2005-105408|2008-08-176400|2009-08-130117|2011-08-121115|2011-08-140000|2013-05-186014|2013-08-019993|2014-03-683443|2014-08-060687|2015-01-590214|2015-05-0551098|2015-08-0099937|2015-08-0099973|2015-23-0680797|2016-05-07488182016|2016-08-00455582016|2016-08-00456662016|2016-08-00797382016|2016-08-01709992016|2016-08-01710002016|2016-08-03005382016|2016-23-0550172016|2016-23-07227702016|2018-23-02800182018|B03-6483072|B99-6265204|D08071-03-165|D08071-10-483|D1769-09-370|N98-1327146|N98-9821108,詹森老白眼*德国RV联合会冠军
108818,NL1998-9821081,詹森断胸骨直孙,B84-6161077|B86-6320969|B91-6227485|B91-6680443|B92-6170215|N96-2394338,詹森断胸骨直孙
108912,NL03-1675010,幕利门,N00-1148553|N03-1675010|N98-1865440,幕利门
108984,BE2016-4065405,福雷迪.范西.原舍.扳机指.直子,B07-4093269|B12-4186018|B2016-4065405,福雷迪.范西.原舍.扳机指.直子
108987,BL-07-5085211,速霸龙超级.新贵福雷迪,0190-11-6710|2014-08-278008,速霸龙超级.新贵福雷迪
108988,B11-6342408雄,乔斯.佛卡门原舍.巴可X凯蒂”孙女,2013-08-316054|B09-6248231|B11-6342408,乔斯.佛卡门原舍.巴可X凯蒂”孙女
108990,B12－4186624,速霸龙.百万富翁.孙女,B00-4352680|B02-4333378|B04-4277229|B07-4093286|B08-4095174|B99-4066520|B99-4365061,速霸龙.百万富翁.孙女
108992,B18-4220670,速霸龙.福雷迪.范希原舍,B05-4045392|B09-5163265|B12-4186291|B13-2006114|B15-2300729|B16-6065083|B18-4220670,速霸龙.福雷迪.范希原舍
108993,B07-6364322,大铭鸽.无缺陷.桑杰士.,B00-6254332|B03-6095358|B05-6170855|B06-6212508|B07-6364322|B89-6528523|B89-6731409|B91-6350591|B93-6499550|B93-6499559|B95-6189656|B97-6420763|B98-5058280|B98-6313477,大铭鸽.无缺陷.桑杰士.
108994,17-08-0012106雌,辽宁忠盛VIP决赛143名,2013-08-316054|B07-6221477|B10-6052551|B11-6340826|B12-3012796|B12-3168568,辽宁忠盛VIP决赛143名
108996,B10-3179378雌,盖比.凡得那比.白腹号直孙女,B00-5261101|B01-3031065|B04-5232771|B10-3179378|B88-3206112|B96-3156104|B99-5198045,盖比.凡得那比.白腹号直孙女
108997,2011-08-283956雌,速霸龙.三关鸽王总冠军,2011-08-283956|B09-2130270,速霸龙.三关鸽王总冠军
108998,B2011-2014476雌,林伯格鹰眼.直孙女,B2002-4333348|B2003-4290095|B2007-2135106|B2007-2135242|B2007-2253203|B2009-2230729|B2011-2014476,林伯格鹰眼.直孙女
108999,NL2015-1082884.雄,沙奇士原舍鲁道.克拉森.小白12号直子,N03-1272712|N08-1660055|N2015-1082884,沙奇士原舍鲁道.克拉森.小白12号直子
109001,B17-6147585雌,凡戴克原舍.全国鸽王8位半姐妹,B00-6551991|B02-2325795|B05-6176107|B09-6111574|B10-6031701|B10-6359222|B17-6147585,凡戴克原舍.全国鸽王8位半姐妹
109003,BE06-4371190,克利斯.赫博瑞,B00-4524308|B01-4094638|B04-4417759|B06-4371190|B83-4247943|B83-4300458|B85-4063310|B85-4107429|B85-4380256|B86-4003023|B86-4418380|B88-4103300|B90-4303412|B90-4303495|B90-4349551|B91-4554629|B92-4286764|B93-4655123|B93-6217472|B94-4402501|B94-4402996|B94-4609849|B94-526486110|B95-4611494|B96-4611789|B97-5127568|B99-4262223|B99-4262239|B99-4262273,克利斯.赫博瑞
109006,B12-1994805,幕利门军校生,B12-1994805|N01-2432992|N03-1891659|N03-2324687|N96-2677573|N97-2607133|N97-2607255,幕利门军校生
109010,B13-1784969,幕利门军校生,B13-1784969|N01-5157300|N03-1891100|N04-1570777|N10-2055340|N12-1991172|N12-1999543,幕利门军校生
109161,B13-3159380雌,盖比“闪电号直子X海王星直女”,B00-3195099|B04-3230881|B06-3008003|B09-3095001|B10-3047084|B13-3159380|B98-3158062|B99-3199708,盖比“闪电号直子X海王星直女”
109402,NL2007-2054472,克拉克斗士613回血,N00-0097379|N01-0174646|N04-0460171|N06-0762873|N87-2544789|N92-0049525|N92-2843849|N94-9426019|N96-1036376|N96-9622321|N97-9786134|N98-1540198|N99-9974254,克拉克斗士613回血
109511,,,BLG80-3250688|BLG89-3119013|BLG91-3204036|BLG93-3050055|BLG96-9148085|BLG97-3157289|BLG98-3158360,
109514,,,BLG88-3206112|BLG93-3050055|BLG93-3354339|BLG96-9148085|BLG98-3158360|BLG98-3158402,
109515,,,BLG80-3250688|BLG89-3119013|BLG91-3204036|BLG93-3050055|BLG96-9148085|BLG97-3157289|BLG98-3158360,
109586,BELG2009-6248549,乔斯.佛卡门,B02-6058048|B03-6287249|B04-6058148|B05-6234169|B06-6270302|B07-6221074|B08-6116829|BLG2009-6248549,乔斯.佛卡门
109600,B08-3079294,飞戈,B99-3020065,飞戈
109638,BE2011-6330024,“狮王号”,B03-6277483|B07-6229162|B10-6251541|B10-6357722|B2011-6330024,“狮王号”
109639,CHN2017-08-0199999,詹森白羽号*德国RV联合会冠军,2005-105408|2008-08-176400|2009-08-130117|2010-32-933331|2011-08-121115|2013-05-186014|2013-23-043259|2013-23-043268|2013-23-153787|2014-05-3178512015|2014-08-128999|2014-10-606792|2015-01-590214|2015-05-0551098|2015-08-0099927|2015-08-0099973|2015-08-0111643|2015-08-0111685|2015-23-0680797|2015-24-0943190|2015-24-0943196|2015-24-0943197|2016-08-00455582016|2016-08-00456662016|2016-08-01709992016|2016-08-01710002016|2016-08-03002002016|2016-08-03005382016|2016-22-027857|2016-23-00321332016|2016-23-0550172016|2016-23-07227702016|2017-08-0133339|2017-26-03163872017|2018-23-02800182018|B98-6589961|B99-6265205|D08071-01-1970|D08071-02-52|D08071-03-129|D08071-03-165|D08071-09-298|D08071-10-435|D08071-10-483|D1769-06-360|D1769-08-119|D1769-09-370,詹森白羽号*德国RV联合会冠军
109640,BE2011-6332462,“狮王号”,B03-6277418|B08-6038962|B10-6251501|B10-6251541|B2011-6332462,“狮王号”
109646,,詹森白羽号*詹森小火箭,2004-853260|2005-103168|2005-105408|2005-109144|2010-259000|2011-139999|2012-08-005601|2012-333000|2014-08-126888|B00-6317318|B02-6477285|B03-6483072,詹森白羽号*詹森小火箭
109674,NL09-1674556,“小迪克”,2007-2008-2009|N07-1207688|N08-2049038,“小迪克”
109797,CHN2010-18-049980,山普森姐弟配对,2001-18-000002|2002-18-000004,山普森姐弟配对
109800,CHN2010-18-044420,山普森姐弟配对《非卖品》,2001-18-000002|2002-18-000004,山普森姐弟配对《非卖品》
109805,CHN2006-18-003077,蒙特卢肯号,01-18-000002|08-18-049991|2007-18-000016|2007-18-000187|2008-18-000405|N2001-1479734,蒙特卢肯号
109810,CHN2019-08-0097777,詹森*奶酪小子,2005-105408|2005-19-105408|2008-08-176400|2009-08-130117|2010-08-259668|2010-32-933331|2011-08-121115|2011-139999|2013-05-186014|2013-23-043259|2013-23-0432592014|2013-23-043268|2013-23-0432682014|2013-23-153787|2014-05-317851|2014-10-606792|2015-04-0083370|2015-04-0243636|2015-05-0551098|2015-07-02050862017|2015-08-0099927|2015-08-0111643|2015-08-0111685|2015-23-0812376|2015-23-08123762016|2015-24-0943190|2015-24-0943196|2015-24-0943197|2016-05-07488952016|2016-07-03274792017|2016-08-00451152016|2016-08-00451172016|2016-08-0045558|2016-08-00455682016|2016-08-00455972016|2016-08-00456792016|2016-08-00797382016|2016-08-01701112016|2016-08-03001692016|2016-08-03001892016|2016-22-027857|2016-23-00321332016|2017-08-0133339|2017-08-01377802017|2017-12-03168052017|2017-23-1094350|2017-26-03163872017|2017-30-07372062017|2017-32-01898112017|2017-32-02161022017|2017-32-02171882017|2017-32-0217888|2017-32-02178882017|2018-22-09359992018|B08-6177699|B11-6341425|B12-3168830|B12-3691293|B14-3067106|B14-6072408|B17-6051199|B98-6589961|B99-6265205,詹森*奶酪小子
109816,CHN10-32-261894,速霸龙X吉尔特,10-32-261894,速霸龙X吉尔特
109817,CHN09-32-600511,019X速霸龙,09-32-600511,019X速霸龙
109819,CHN09-32-601795,速霸龙X鲁道克拉森,09-32-601953|B00-5160743|B01-4383024|B98-4276404|B98-4276413|N07-1730908,速霸龙X鲁道克拉森
109820,001742,速霸龙X鲁道克拉森,08-32-016470|B01-4383024|B05-4045012|B05-4045228|N07-1730908,速霸龙X鲁道克拉森
109905,B2007-2252188,帝卢—速霸龙,B00-4066087|B00-4174021|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B07-2135301|B15-2015503|B97-4173729|B99-4391511|B99-4393711|B99-4500907,帝卢—速霸龙
109927,B2009-4114859,帝卢—速霸龙,B2004-4433025|B2008-4346812,帝卢—速霸龙
109952,,,BLG80-3250688|BLG89-3119013|BLG91-3204036|BLG93-3050055|BLG96-9148085|BLG97-3157289|BLG98-3158360,
109970,B2009-4114860,帝卢-速霸龙,B06-4044540|B08-3097063|B08-3097120|B96-4391970,帝卢-速霸龙
110016,B2005-2004989,帝卢-速霸龙,B1999-2394976|B2003-4290108,帝卢-速霸龙
110018,B2008-2241584	,帝卢-速霸龙,B1999-2394976|B2003-4290108,帝卢-速霸龙
110019,B2008-2197693,帝卢-速霸龙,B1995-2461463|B1997-2252099|B1997-4263065|B1999-2017712|B2002-2328491|B2003-4316043,帝卢-速霸龙
110020,B2009-2026905	,帝卢-速霸龙,B2005-4130443|B2007-2135301,帝卢-速霸龙
110021,B2007-4380865,帝卢-速霸龙,B2002-4333350|B2004-4019943,帝卢-速霸龙
110024,NL2010-1271446,考夫曼,N01-1135600|N07-1369948|N2003-1731818|N2004-1560084,考夫曼
110027,NL2008-1101757,考夫曼,N00-1925122|N03-1731818,考夫曼
110085,NL08-1102719,考夫曼,N00-1925122|N01-1135560,考夫曼
110114,胡本001,胡本,B03-6266404|B03-6266447,胡本
110116,胡本017,胡本,B03-6266404|B03-6266447,胡本
110117,胡本030,胡本,B03-6266447|B03-6266450,胡本
110118,胡本020,胡本,B03-6266404|B03-6266447,胡本
110137,NL2008-1537260	,佛科克,N2001-1886569|N2003-1135475,佛科克
110138,NL2008-1537315,佛科克,2007-2008-2009|N2003-1135475|N2006-4720774,佛科克
110154,B2002-5061014,桑杰仕,03-09-002315|03-09-002316|03-12-184734|04-12-076924|B02-5061045|B1992-5333889|B1995-5084652,桑杰仕
110224,B09-6240990,乔斯乔森,B00-6032021|B00-6032231|B03-6437153|B03-6437184|B03-6437317|B03-6437345|B04-6208085|B04-6208155|B04-6208164|B05-6306292|B06-6185409|B07-6140081|B07-6140112|B07-6140156|B2002-6051523|B2004-6208297|B2006-6185559|B85-6392475|B89-6362817|B89-6679050|B92-6457307|B94-6093587|B95-6536121|B96-6100246|B97-6101002|B99-6339490,乔斯乔森
110480,B06-6334290,凡龙,B04-6467380|B06-6334290|B91-6680124|B93-6631866|B94-6434172|B97-6270413|B97-6600148,凡龙
110486,B05-6445716,凡龙,B01-6263147|B01-6523833|B05-6445716|B91-6685038|B93-6491935|B95-6647246|B99-6185566,凡龙
11064,S05-30336,,T91-1336875,
110676,2010-01-808336,考夫曼,02-02308-345|N02-2373060|N07-1207808|N98-5821450,考夫曼
110705,B07-6390349,桑杰士,B00-6472997|B01-6179283|B02-6273354|B05-06437-420|B05-6054252|B07-6390349|B99-6357748,桑杰士
110706,B07-2015494,桑杰士,B00-2044982|B04-2292960|B07-2015494|B92-2488909|B92-5122109|B96-5025356|B96-6515027,桑杰士
110707,B05-6166490,胡本,B00-6032098|B05-6166490|B90-6277356|B92-6074410|B93-6228508|B99-6082245|B99-6559724,胡本
110848,0018,＂罗森波斯＂桑杰仕,B00-5150509|B01-5025722|B97-5204402|B97-5204418|B97-5204444|B99-5105105,＂罗森波斯＂桑杰仕
110849,CHN2006-03-303068,＂罗森波斯＂桑杰仕,B00-5150509|B01-5025722|B97-5204402|B97-5204418|B97-5204444|B99-5105105,＂罗森波斯＂桑杰仕
110850,CHN2006-03-303042,＂罗森波斯＂桑杰仕,B00-5150509|B01-5025722|B97-5204402|B97-5204418|B97-5204444|B99-5105105,＂罗森波斯＂桑杰仕
110879,CHN04-12-076949,爱亚卡普-詹森,2000-024640|2000-086043|2004-12-076924|B94-6086066|B96-6087041|N92-2646586|N96-1737044,爱亚卡普-詹森
111065,2007-20-000054,林波尔,2000-20-000275|2004-20-000464|2005-20-000267|2006-20-000009,林波尔
111074,2009-20-000189,林波尔奇迹“189”,2000-20-000055|2001-20-000083|2003-20-000201|2004-20-000463,林波尔奇迹“189”
111079,2009-20-000445,奇迹“32”第四代,2003-20-011142|2006-20-000071|2007-20-000123,奇迹“32”第四代
111081,2010-20-021901,林波尔,2004-20-000039|2005-20-000108|2007-20-006282|2008-20-000031,林波尔
111087,B10－4320713,速霸龙,B00-4066087|B00-4174021|B01-4241981|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B08-4061050|B09-4035343|B94-4421875|B97-4173729|B99-4391511|B99-4393519|B99-4500907|N08-2048793,速霸龙
111091,BELG2007-4138819,速霸龙,13-02-012046,速霸龙
111110,NL2008-1489640,林波尔,N07-1766822|N07-1766828,林波尔
111137,NL08-1569144,,N1997-156008|N1998-1249271|N2003-1168484|N2007-1818077,
111163,B05-6304236,,B97-6549507,
111269,101511,,B00-5041521|B07-5080436|B08-5013056|B08-5061952,
111314,ChN2003-03-155516,年轻麦克斯直孙X019直孙女,B70-6243259|B73-6736019|B81-6116647|B82-6131211|B85-6377502|B85-6379890|B87-6722452|B89-6722452,年轻麦克斯直孙X019直孙女
111337,15-06-0259788,佛卡门.双关汽车大奖赛总冠军,2015-06-0259788|B03-6287052|B03-6287053|B04-6058327|B05-6234004|B06-6270098|B06-6270317|B08-6144028|B08-6144146|B08-6144590|B11-4196608,佛卡门.双关汽车大奖赛总冠军
111341,CHN12-08-144759,河北点将台公棚决赛65名,B1991-5248567|B1993-5086159|B1998-5001452|B2000-5041682|B2000-5054185|B2002-2095198|B2002-4333348|B2004-2063240|B2004-5026055|B2007-3008780|B2009-5061878|B2010-4323332,河北点将台公棚决赛65名
111347,CHN2010-05-162893,,2012-05-272222|2012-05-272223|2012-05-420899|2012-32-420896|2012-32-420899|2012-32-422337,
111355,B02-6074071,瓦特,B02-6074071,瓦特
111357,,,B00-3138317|B07-3008849|B2010-3083659|B92-3000607|B95-2418324|B98-3100356|D07883-02-1879,
111582,CHN2004-09-171126,戴扶连特,D97-1434-1307,戴扶连特
111583,CHN2007-09-002392,戴扶连特,D97-1434-1307,戴扶连特
111730,,詹森红魔王x漂亮石板,B87-6337115|B89-6150221|B91-6227427|B93-6440306|B95-6274312|B96-6376197,詹森红魔王x漂亮石板
111808,CHN08-03-199999,詹森,02-03-388555,詹森
111809,199299,詹森*火箭,02-02-388555|02-03-388555,詹森*火箭
111831,CHN05-10-126014,,N03-1063681,
111834,CHN09-10-011011,,09-32-601705|2003-10-028329|B05-4045270,
111838,CHN05-10-436362,,05-10-436362|B04-5044005|B98-6492040,
111840,CHN07-10-023009,,03-10-164657|07-10-023009|B93-6570072|B96-6598549|B97-6548462|B98-6492040|B98-6589991|N00-2086703|N03-0327298|N94-1554359|N94-1554367,
111841,CHN09-32-609779,,01-10-540691|09-32-609779|B02-4376348|B05-4045117|B98-4276413,
111842,NL-2002-1573723,,1993-2724048|1997-1582849|1999-2427001|2001-1822779|2001-1822851|2002-1573723,
111843,CHN10-10-040172,,08-10-109828|09-10-045477|10-10-040172|B05-4045270|B98-6492040,
111844,CHN10-32-262598,,03-09-021162|04-12-040665|06-10-070568|08-12-260429|09-10-001650|10-32-262598|B01-4483224|B05-4045012,
111845,NL-2006-1016507,,1999-2427072|2001-1822603|2005-1339770|2006-1016507|N2005-1339701,
111847,NL-2001-1822844,林波尔,1991-2274764|1995-1965749|1997-1593240|1999-2427026|1999-2427151|2000-2040213|2001-1822844,林波尔
111853,NL-2001-1822806,林波尔,1991-2274764|1991-2274772|1992-04290-557|1995-04290-606|1996-2293228|2000-2040226|2001-1822806,林波尔
111854,NL-2001-1822805,林波尔,1986-1868032|1994-7003674|1997-1582849|1997-1593210|1998-1279132|2000-2040219|2001-1822805,林波尔
111857,,,1992-1222511|1995-1965749|1999-2291096|2001-1822710,
111859,NL-2001-1822804,林波尔,1992-1222511|1997-1582849|1997-1593226|1999-2427045|2001-1822804,林波尔
111860,特比001742,,08-32-016470|B01-4383024|B05-4045012|B05-4045228|N07-1730908,
111864,07-10-011154,,B01-4483224|B02-4376348|B03-4291209|B05-4045012|B05-4045117|B98-4276413|B98-4276485,
111868,NL-2006-1016503,林波尔,1999-2427072|2003-1076578|2004-2220777|2005-1339772|2005-1339789|2006-1016503,林波尔
